datetime,Open,High,Low,Close,Volume
2022-05-17,16173.43,16256.65,16072.25,16147.35,433282
2022-05-18,15687.69,15738.14,15645.79,15708.15,1705560
2022-05-19,15459.43,15556.14,15333.72,15478.37,1493209
2022-05-20,15467.08,15519.22,15260.9,15370.02,3744595
2022-05-23,15260.03,15431.88,15113.66,15295.87,3249189
2022-05-24,15586.33,15743.26,15459.56,15555.68,2764194
2022-05-25,16168.91,16253.67,16062.85,16158.72,4204523
2022-05-26,16033.24,16082.48,15902.88,15982.88,2504052
2022-05-27,15731.4,15818.43,15697.62,15759.21,2463708
2022-05-30,16348.45,16422.23,16306.95,16369.92,1134038
2022-05-31,16667.88,16735.27,16599.4,16688.74,4701916
2022-06-01,16803.94,16861.71,16590.64,16702.86,1577573
2022-06-02,16503.81,16601.86,16395.26,16481.74,458437
2022-06-03,16549.52,16814.74,16409.63,16609.95,504404
2022-06-06,16865.19,17076.93,16789.22,16958.68,1754717
2022-06-07,17074.48,17119.04,16988.87,17066.22,2688783
2022-06-08,16988.49,17049.06,16828.53,16967.87,3639215
2022-06-09,16726.59,16919.69,16576.22,16780.77,4892981
2022-06-10,16693.37,16789.39,16627.7,16720.82,3413529
2022-06-13,16917.73,17052.13,16778.15,16912.35,4925397
2022-06-14,16783.66,16875.68,16563.05,16725.85,4756333
2022-06-15,16298.38,16366.37,16249.18,16301.6,2205896
2022-06-16,15880.72,16047.9,15733.2,15892.46,1747750
2022-06-17,16180.9,16467.37,16063.65,16264.26,2244965
2022-06-20,16225.65,16301.09,16185.93,16235.62,1549037
2022-06-21,16092.14,16161.38,15956.11,16056.01,1215263
2022-06-22,15724.41,15883.48,15618.88,15762.86,3630456
2022-06-23,15443.86,15549.98,15164.81,15375.14,4155202
2022-06-24,15297.51,15404.77,15261.47,15332.42,3951650
2022-06-27,15707.56,15744.05,15669.05,15702.59,2411480
2022-06-28,15642.58,15852.63,15574.46,15760.61,1393524
2022-06-29,15525.96,15766.44,15361.39,15567.59,1727232
2022-06-30,15344.37,15490.64,15175.8,15367.16,3753663
2022-07-01,15237.44,15435.74,15012.83,15185.48,4011662
2022-07-04,15163.49,15309.32,15119.33,15208.78,881525
2022-07-05,14730.21,14804.04,14510.4,14655.23,2800350
2022-07-06,14518.17,14631.5,14374.69,14527.58,1563635
2022-07-07,14424.18,14479.74,14275.6,14415.11,3342107
2022-07-08,14815.58,14956.91,14560.45,14696.79,4727899
2022-07-11,14782.92,14933.13,14724.41,14847.19,1424564
2022-07-12,14703.37,14900.64,14539.13,14662.81,4713691
2022-07-13,15142.18,15217.92,15112.27,15146.37,1996645
2022-07-14,15351.62,15423.41,15223.24,15298.7,3880715
2022-07-15,15615.62,15831.94,15431.2,15650.46,3920841
2022-07-18,15787.26,15937.75,15744.58,15825.02,2582439
2022-07-19,15419.24,15538.17,15333.13,15420.97,240108
2022-07-20,15600.01,15666.31,15429.36,15568.71,3516376
2022-07-21,14833.77,14992.04,14793.37,14893.94,593933
2022-07-22,15086.85,15118.34,14966.75,15054.82,875027
2022-07-25,14913.76,15102.77,14822.46,14969.22,636076
2022-07-26,15040.46,15234.3,14899.9,15088.6,2138762
2022-07-27,15211.03,15339.11,15081.94,15193.97,1282888
2022-07-28,15022.9,15228.17,14912.0,15107.38,104997
2022-07-29,15157.74,15277.41,15122.48,15215.08,2587853
2022-08-01,14973.43,15171.09,14881.07,15058.1,2284255
2022-08-02,14869.79,14987.73,14803.46,14890.55,3453595
2022-08-03,15057.74,15085.85,14958.59,15010.67,756641
2022-08-04,15381.87,15511.33,15319.59,15400.92,4357298
2022-08-05,15258.58,15397.65,15117.98,15264.2,4020861
2022-08-08,15444.17,15530.44,15300.46,15432.72,2752671
2022-08-09,15199.73,15318.0,14891.68,15116.95,1549929
2022-08-10,15224.3,15258.88,15194.94,15227.19,806365
2022-08-11,15256.86,15306.01,15186.33,15227.0,2976668
2022-08-12,14847.98,15014.03,14676.39,14897.55,3566371
2022-08-15,14482.34,14792.25,14374.05,14584.17,750926
2022-08-16,14308.21,14522.39,14245.3,14356.68,935913
2022-08-17,14547.36,14690.84,14418.22,14543.79,2549873
2022-08-18,14725.99,14892.3,14504.25,14696.21,2340934
2022-08-19,14666.17,14777.94,14351.11,14536.19,1564021
2022-08-22,14950.36,15139.66,14885.88,15008.8,1556861
2022-08-23,15195.55,15260.16,15058.33,15155.77,1974440
2022-08-24,15074.79,15139.8,14872.51,15006.36,4571927
2022-08-25,15419.14,15509.86,15376.46,15438.38,2206680
2022-08-26,15412.89,15477.35,15368.42,15409.72,1863407
2022-08-29,15662.71,15720.72,15512.78,15573.97,4835535
2022-08-30,15537.12,15601.29,15447.11,15553.33,897561
2022-08-31,15973.57,16185.53,15904.2,16020.69,1721068
2022-09-01,15895.59,16026.92,15659.64,15821.3,2902124
2022-09-02,16126.37,16286.56,15861.71,16039.85,433225
2022-09-05,16044.46,16133.92,15840.21,16040.18,4792025
2022-09-06,15758.58,15981.74,15646.31,15780.13,4490819
2022-09-07,15599.65,15824.34,15442.43,15594.13,2671162
2022-09-08,15630.83,15833.85,15460.67,15656.37,1797167
2022-09-09,15501.48,15581.0,15422.69,15521.13,4646136
2022-09-12,15793.71,16102.92,15650.12,15868.53,2784281
2022-09-13,15958.68,16047.88,15805.97,15902.82,3398098
2022-09-14,15515.76,15571.58,15446.77,15507.16,4626980
2022-09-15,15391.28,15472.72,15075.76,15247.84,517136
2022-09-16,15411.15,15642.95,15308.98,15515.6,3949451
2022-09-19,15633.96,15683.64,15471.67,15594.27,772673
2022-09-20,15948.97,16053.95,15846.3,15949.97,346301
2022-09-21,16163.98,16258.76,16007.91,16116.07,4647564
2022-09-22,16299.47,16340.08,16189.34,16255.0,4884762
2022-09-23,16080.53,16262.24,15950.07,16055.73,3160146
2022-09-26,16352.71,16397.76,16311.58,16358.79,3915375
2022-09-27,16640.0,16779.38,16378.0,16603.4,272792
2022-09-28,16738.74,16887.13,16614.1,16734.04,357089
2022-09-29,16488.79,16697.39,16386.96,16533.37,3253757
2022-09-30,16813.57,17017.68,16717.07,16849.04,4597102
2022-10-03,16877.21,17039.26,16815.71,16945.34,1314034
2022-10-04,16873.97,17019.71,16642.73,16787.56,1284053
2022-10-05,16544.22,16672.16,16382.98,16545.59,4200227
2022-10-06,17034.12,17131.43,16840.31,16993.51,755456
2022-10-07,16968.66,17096.55,16804.63,16964.17,621632
2022-10-10,16918.53,17178.69,16749.0,16989.09,3562605
2022-10-11,16768.79,16818.53,16740.67,16792.88,3670950
2022-10-12,16981.45,17068.95,16943.93,17030.15,4359433
2022-10-13,17527.4,17723.28,17440.87,17596.57,4968214
2022-10-14,17322.63,17644.18,17119.23,17304.88,2097018
2022-10-17,17555.14,17598.77,17492.42,17547.77,4672468
2022-10-18,17746.71,17847.71,17545.4,17684.12,3810959
2022-10-19,18043.58,18139.31,17992.51,18041.03,3731427
2022-10-20,17702.64,17827.25,17533.76,17677.96,3620308
2022-10-21,17508.56,17653.45,17412.03,17513.99,2805958
2022-10-24,17741.49,18004.7,17655.35,17776.5,3120782
2022-10-25,17761.2,17831.95,17640.13,17719.64,1256510
2022-10-26,17532.61,17648.21,17368.46,17521.47,3568409
2022-10-27,16903.94,16961.62,16713.22,16812.93,614875
2022-10-28,16830.19,16918.14,16693.51,16778.42,515645
2022-10-31,16695.46,16889.37,16581.75,16711.21,2211062
2022-11-01,16634.97,16757.37,16358.65,16509.95,2359475
2022-11-02,16705.82,16935.95,16580.82,16775.23,3647543
2022-11-03,17028.68,17208.87,16863.0,17051.78,4846649
2022-11-04,17172.64,17225.5,17028.78,17126.51,2108576
2022-11-07,17848.63,17968.15,17640.11,17778.27,4414850
2022-11-08,17808.26,17902.38,17701.26,17816.62,3725394
2022-11-09,17947.96,18240.83,17800.88,18075.69,305003
2022-11-10,17975.64,18049.54,17903.8,17958.31,2779967
2022-11-11,18351.69,18475.73,18081.22,18322.93,1183610
2022-11-14,18256.48,18453.89,18127.89,18323.36,1630205
2022-11-15,17585.05,17748.5,17383.88,17542.98,3652727
2022-11-16,17243.22,17368.34,17051.71,17189.78,2114445
2022-11-17,16674.91,17028.26,16556.84,16849.65,3457959
2022-11-18,16841.48,16869.57,16754.59,16799.41,4944174
2022-11-21,16659.49,16751.49,16415.88,16558.93,2974267
2022-11-22,16428.51,16562.38,16380.7,16458.14,853603
2022-11-23,16343.69,16633.04,16166.61,16419.66,1985572
2022-11-24,16622.17,16725.5,16400.05,16572.97,2912167
2022-11-25,16615.84,16970.36,16511.8,16712.23,2650204
2022-11-28,16501.2,16591.95,16416.91,16514.35,406984
2022-11-29,16193.45,16476.69,16081.38,16246.16,4809046
2022-11-30,16324.17,16428.21,16292.99,16353.32,4921212
2022-12-01,16141.26,16264.07,16033.4,16102.84,1952076
2022-12-02,15855.47,15956.64,15764.41,15855.51,2137137
2022-12-05,15632.99,15854.08,15539.08,15684.12,4262536
2022-12-06,15693.88,16062.88,15586.28,15815.08,4192322
2022-12-07,15673.62,15846.07,15390.55,15592.46,2110855
2022-12-08,16007.21,16222.96,15883.28,16018.57,1156045
2022-12-09,16222.83,16353.89,16073.21,16159.44,2719808
2022-12-12,16284.67,16418.36,16187.77,16305.73,1857507
2022-12-13,16343.47,16470.92,16206.72,16323.85,3192418
2022-12-14,16325.82,16436.18,16168.0,16323.74,4810227
2022-12-15,16062.99,16121.84,16012.11,16074.62,4733611
2022-12-16,15984.71,16065.61,15764.61,15888.0,1479022
2022-12-19,15964.33,16012.99,15871.38,15947.98,3297590
2022-12-20,15829.9,15941.57,15480.58,15710.39,547470
2022-12-21,15742.35,15793.73,15659.35,15741.52,804670
2022-12-22,15436.9,15663.64,15282.37,15398.24,743254
2022-12-23,15209.8,15335.15,15089.45,15239.52,256233
2022-12-26,15635.54,15726.28,15581.94,15653.9,4279192
2022-12-27,16363.06,16605.05,16286.56,16471.94,2519624
2022-12-28,16581.17,16670.52,16389.39,16530.33,1672301
2022-12-29,17126.8,17317.52,17000.7,17141.86,4258534
2022-12-30,17073.11,17202.63,16822.82,16951.69,915663
2023-01-02,17102.78,17282.61,16915.4,17156.99,4785141
2023-01-03,17254.39,17374.69,17065.49,17278.63,3591371
2023-01-04,16891.83,16963.22,16828.94,16899.8,1218384
2023-01-05,17283.8,17384.76,17087.64,17286.26,231414
2023-01-06,17501.34,17598.59,17174.91,17327.24,4883020
2023-01-09,17682.81,17897.48,17510.05,17702.81,4724756
2023-01-10,17633.29,17900.77,17407.99,17701.32,4318067
2023-01-11,17729.14,17913.41,17637.77,17740.59,2176167
2023-01-12,17649.28,18038.16,17502.82,17780.56,4112854
2023-01-13,17073.46,17176.64,17007.06,17076.76,1427304
2023-01-16,17200.1,17320.27,16898.1,17057.06,1517045
2023-01-17,16974.82,17161.67,16847.02,17049.13,145025
2023-01-18,17265.9,17334.2,17198.52,17268.3,4465763
2023-01-19,17264.44,17389.27,17065.93,17244.69,812903
2023-01-20,16962.04,16992.52,16891.43,16954.64,718744
2023-01-23,17180.01,17243.24,17023.97,17134.16,731188
2023-01-24,16838.15,16931.25,16667.03,16780.6,3985757
2023-01-25,16404.45,16492.13,16321.16,16405.53,689861
2023-01-26,16498.11,16745.5,16401.33,16576.75,4720846
2023-01-27,16512.54,16722.89,16177.97,16464.84,4018789
2023-01-30,17212.78,17291.11,17089.62,17192.72,1554143
2023-01-31,16690.57,16763.08,16537.98,16603.41,4748581
2023-02-01,16541.19,16596.9,16341.89,16501.09,1264699
2023-02-02,16556.51,16670.73,16219.26,16510.88,4522065
2023-02-03,16088.62,16215.71,16054.31,16151.84,3191065
2023-02-06,16222.89,16385.82,16022.64,16210.09,1183541
2023-02-07,16067.6,16339.13,15989.57,16149.82,570280
2023-02-08,16019.9,16129.62,15986.06,16062.6,2467986
2023-02-09,15793.2,15889.97,15654.83,15797.18,2694337
2023-02-10,15955.58,15999.37,15870.67,15919.42,4814314
2023-02-13,16080.23,16201.15,15955.97,16114.22,1254131
2023-02-14,16053.5,16386.11,15873.37,16119.57,2716298
2023-02-15,15274.82,15414.3,15205.01,15278.25,3652337
2023-02-16,15321.45,15532.08,15180.54,15370.88,3330812
2023-02-17,15049.86,15185.57,14916.3,15013.16,720214
2023-02-20,15138.11,15193.62,14944.83,15062.28,247384
2023-02-21,14868.92,15054.67,14770.39,14874.63,1494495
2023-02-22,14917.04,15003.08,14867.92,14948.17,3663947
2023-02-23,14540.19,14604.63,14426.29,14545.55,4825787
2023-02-24,14235.97,14298.43,14022.41,14161.52,3640656
2023-02-27,13896.45,14026.3,13753.31,13920.34,2460806
2023-02-28,13614.07,13698.4,13538.91,13590.78,2943462
2023-03-01,13724.4,13825.93,13617.32,13745.15,4529055
2023-03-02,13722.21,13835.98,13680.79,13732.54,4539675
2023-03-03,13533.49,13614.23,13376.2,13509.47,2894899
2023-03-06,13744.25,13807.6,13504.36,13668.0,1553408
2023-03-07,13532.98,13599.31,13283.49,13444.84,2531185
2023-03-08,13985.26,14039.26,13845.9,13921.37,3652859
2023-03-09,13893.9,13964.04,13714.8,13817.4,4636524
2023-03-10,13785.21,13822.97,13749.42,13781.36,2178789
2023-03-13,14069.19,14327.91,13975.55,14114.03,3984245
2023-03-14,14210.16,14251.15,14054.64,14167.36,1316881
2023-03-15,14092.85,14291.89,13901.61,14109.87,2240767
2023-03-16,14165.4,14220.55,14139.54,14177.55,640370
2023-03-17,14172.73,14214.35,14102.1,14154.45,761719
2023-03-20,14010.46,14113.2,13873.27,14039.29,4134780
2023-03-21,14271.8,14396.84,14185.39,14302.18,556892
2023-03-22,14408.67,14648.47,14193.26,14417.56,1266373
2023-03-23,14616.5,14732.44,14558.86,14630.57,307484
2023-03-24,14610.6,14833.32,14404.96,14621.27,2781479
2023-03-27,14654.07,14733.41,14597.08,14669.91,1333935
2023-03-28,14400.23,14524.62,14213.05,14414.52,1570349
2023-03-29,13877.82,14000.52,13760.76,13872.36,3652752
2023-03-30,13660.01,13719.7,13589.67,13640.91,1839050
2023-03-31,13975.03,14120.37,13832.3,14005.33,435278
2023-04-03,14066.26,14280.46,13962.15,14100.75,4434614
2023-04-04,13898.97,14101.57,13764.98,13901.14,1908448
2023-04-05,14193.03,14316.82,14078.76,14201.03,3750196
2023-04-06,14433.3,14512.48,14225.18,14342.47,3335262
2023-04-07,14534.5,14821.12,14423.81,14616.82,1421492
2023-04-10,14854.15,14961.95,14640.37,14863.63,4086650
2023-04-11,14448.7,14590.48,14347.56,14417.32,4145094
2023-04-12,14193.48,14323.28,14075.57,14211.15,3472307
2023-04-13,14398.25,14459.55,14349.95,14395.72,4730831
2023-04-14,14807.3,14918.98,14574.8,14730.96,3397494
2023-04-17,14821.77,14905.43,14626.65,14775.2,3916757
2023-04-18,14857.51,15081.44,14791.26,14975.37,2291611
2023-04-19,15019.47,15434.47,14868.54,15142.29,1955239
2023-04-20,15255.46,15380.22,14947.55,15175.42,2387428
2023-04-21,14962.7,15103.96,14867.99,14998.01,510922
2023-04-24,15267.01,15360.22,15076.92,15204.21,777318
2023-04-25,15775.42,15974.55,15584.75,15816.8,1141563
2023-04-26,16493.84,16519.65,16426.95,16470.01,2741631
2023-04-27,15921.86,16104.58,15800.02,15971.05,2133688
2023-04-28,15838.35,15934.7,15767.55,15846.77,3274156
2023-05-01,15988.07,16174.47,15825.9,16043.48,785376
2023-05-02,16195.43,16245.56,16151.19,16203.69,214529
2023-05-03,16727.23,16773.66,16613.91,16713.62,4302543
2023-05-04,16589.79,16719.35,16438.31,16612.04,717547
2023-05-05,16952.01,17020.5,16911.48,16969.38,2187318
2023-05-08,16876.46,17148.09,16766.03,16932.92,4038162
2023-05-09,16842.02,16901.11,16729.75,16806.2,235661
2023-05-10,17194.25,17283.61,17156.33,17227.65,1018283
2023-05-11,16947.74,17133.52,16774.38,16920.06,3077356
2023-05-12,16512.06,16575.09,16346.43,16469.03,3059566
2023-05-15,16735.44,16806.93,16581.75,16729.9,1535377
2023-05-16,16636.0,16734.76,16294.26,16533.27,4352352
2023-05-17,16828.5,16881.24,16712.08,16811.51,2906284
2023-05-18,16344.89,16401.81,16302.61,16357.68,3777341
2023-05-19,15969.27,16163.46,15912.45,16031.81,3323405
2023-05-22,15647.21,15939.29,15475.87,15686.17,3959684
2023-05-23,15676.01,15746.35,15638.49,15694.81,4379817
2023-05-24,15620.29,15680.19,15493.33,15602.38,725351
2023-05-25,15543.98,15626.69,15350.51,15452.78,4809372
2023-05-26,15650.2,15853.69,15515.97,15718.84,1702367
2023-05-29,15810.86,15868.89,15756.22,15798.1,2270773
2023-05-30,15248.5,15427.9,15202.24,15309.96,3469692
2023-05-31,14889.9,15052.17,14848.39,14967.2,4210476
2023-06-01,15004.59,15166.98,14876.81,15073.05,4864531
2023-06-02,14937.93,14971.89,14814.26,14894.49,2289686
2023-06-05,14911.76,15000.56,14835.15,14907.03,1425136
2023-06-06,15176.55,15497.59,14995.25,15257.82,916659
2023-06-07,15498.76,15553.09,15402.08,15479.39,1858887
2023-06-08,15333.34,15417.83,15033.36,15201.28,3230939
2023-06-09,15268.06,15300.25,15171.77,15228.78,3931015
2023-06-12,15314.89,15504.0,15247.02,15371.32,500862
2023-06-13,15283.71,15564.87,15128.24,15324.84,830082
2023-06-14,15362.1,15490.01,15140.74,15301.7,4122874
2023-06-15,15021.28,15076.93,14955.8,15012.86,3507857
2023-06-16,15159.8,15218.81,14969.63,15117.89,1544456
2023-06-19,15231.19,15418.73,15169.49,15248.39,4078027
2023-06-20,15344.02,15485.28,15281.53,15366.4,1202992
2023-06-21,15853.51,15943.42,15622.7,15749.26,2607429
2023-06-22,15484.59,15561.31,15181.36,15320.28,1237447
2023-06-23,15481.79,15792.48,15358.96,15584.81,4787253
2023-06-26,15199.61,15271.83,15138.13,15187.47,3351720
2023-06-27,15038.77,15197.54,14738.74,14972.82,1201385
2023-06-28,14652.39,14911.38,14518.49,14651.09,784836
2023-06-29,15256.68,15354.23,14889.0,15109.88,3437839
2023-06-30,14760.8,14969.05,14579.01,14755.23,4262954
2023-07-03,15070.29,15144.86,14979.03,15051.87,4788234
2023-07-04,14658.61,14842.73,14551.79,14670.33,3950259
2023-07-05,14410.1,14467.61,14306.85,14388.56,2303742
2023-07-06,14500.03,14592.23,14313.05,14454.04,1063929
2023-07-07,14388.53,14538.21,14282.96,14418.24,1790670
2023-07-10,14072.2,14226.04,13935.57,14065.23,2587494
2023-07-11,13987.93,14118.69,13726.15,13956.68,2111223
2023-07-12,13826.53,14029.69,13684.07,13869.51,2611328
2023-07-13,14216.35,14317.17,14160.34,14250.42,3642270
2023-07-14,14018.79,14136.66,13943.69,14048.08,3847688
2023-07-17,13987.87,14140.68,13920.07,14044.11,1450632
2023-07-18,14345.83,14470.29,14178.97,14277.44,453972
2023-07-19,14476.72,14545.06,14318.56,14421.96,3570709
2023-07-20,14565.41,14852.36,14451.32,14603.73,1998953
2023-07-21,14689.4,14749.91,14654.49,14699.26,4619918
2023-07-24,14814.08,14882.91,14738.11,14803.18,343866
2023-07-25,14732.29,14828.99,14589.29,14665.75,2351323
2023-07-26,14413.1,14598.94,14323.57,14476.39,1229939
2023-07-27,14699.9,14860.0,14636.11,14742.86,3821739
2023-07-28,15040.46,15121.57,14784.27,14946.82,2758649
2023-07-31,14794.09,14857.47,14733.22,14793.1,1208290
2023-08-01,14913.0,14997.09,14771.43,14894.65,4134551
2023-08-02,15221.27,15313.99,15028.72,15121.92,2905952
2023-08-03,15017.6,15163.26,14916.78,15027.19,2524928
2023-08-04,14959.08,15116.23,14867.08,14991.84,2482814
2023-08-07,14679.44,14795.31,14640.55,14692.72,226671
2023-08-08,14728.32,14808.58,14694.97,14763.07,4858104
2023-08-09,14317.42,14418.9,14255.41,14332.59,2078901
2023-08-10,14108.77,14265.44,14024.33,14174.27,1542479
2023-08-11,14330.34,14436.45,14170.13,14297.3,1341370
2023-08-14,14653.27,14698.33,14582.38,14637.95,2217561
2023-08-15,14236.46,14295.98,14200.16,14238.53,1145722
2023-08-16,14153.42,14257.7,14063.94,14155.62,3868419
2023-08-17,14050.14,14170.94,13945.46,14060.85,2253556
2023-08-18,13859.56,13914.83,13818.21,13852.05,2324464
2023-08-21,13607.14,13649.22,13505.85,13559.57,4141088
2023-08-22,13743.74,13858.17,13500.83,13660.24,4198048
2023-08-23,13531.6,13658.82,13423.24,13492.92,3177922
2023-08-24,13491.42,13547.01,13441.85,13496.37,1914625
2023-08-25,13706.42,13767.89,13500.5,13595.06,3255132
2023-08-28,13415.2,13502.42,13369.03,13434.72,3584109
2023-08-29,13609.84,13643.56,13505.3,13583.78,1657155
2023-08-30,13447.36,13598.54,13319.08,13451.72,4283456
2023-08-31,13424.29,13472.9,13265.99,13387.65,1793107
2023-09-01,13253.08,13396.01,13137.57,13274.84,850002
2023-09-04,13038.78,13317.65,12949.41,13126.57,4320017
2023-09-05,12808.37,12950.47,12769.09,12861.37,823545
2023-09-06,12714.37,12780.43,12691.15,12735.18,1388209
2023-09-07,12791.32,12888.09,12708.93,12781.23,3600149
2023-09-08,12629.48,12735.14,12576.21,12662.45,3729138
2023-09-11,12666.81,12712.58,12620.22,12668.56,1005660
2023-09-12,12784.27,12869.36,12681.52,12763.0,4335753
2023-09-13,12932.64,12972.4,12833.69,12925.45,3233891
2023-09-14,12675.92,12763.92,12481.7,12617.35,3232740
2023-09-15,12106.82,12298.13,12041.98,12148.06,3458486
2023-09-18,12488.99,12543.83,12429.1,12490.24,395197
2023-09-19,12747.98,12835.87,12611.3,12715.98,2528739
2023-09-20,12613.95,12634.66,12552.06,12605.35,4891210
2023-09-21,13030.49,13065.52,12951.54,13000.96,1243356
2023-09-22,12807.98,12855.92,12779.13,12832.91,1441013
2023-09-25,12950.21,13136.51,12867.57,12998.52,1547501
2023-09-26,12858.32,12952.25,12662.65,12830.4,1325817
