datetime,Open,High,Low,Close,Volume
2022-02-23,1643.55,1663.63,1637.99,1649.25,3099774
2022-02-24,1642.42,1656.73,1631.78,1645.98,4741328
2022-02-25,1677.59,1710.65,1659.11,1684.02,4076295
2022-02-28,1695.39,1707.89,1676.56,1691.51,4393233
2022-03-01,1704.77,1725.43,1696.26,1711.92,3471967
2022-03-02,1762.47,1770.76,1755.21,1761.89,681500
2022-03-03,1708.42,1734.14,1701.04,1717.11,309024
2022-03-04,1654.98,1668.43,1651.16,1661.5,1585519
2022-03-07,1663.66,1681.3,1648.19,1667.53,3935261
2022-03-08,1698.98,1717.41,1677.67,1698.9,2266602
2022-03-09,1684.9,1699.22,1665.68,1679.68,555506
2022-03-10,1700.01,1732.33,1689.17,1702.65,4362705
2022-03-11,1724.53,1732.26,1719.99,1728.09,467334
2022-03-14,1705.79,1716.84,1696.15,1707.72,1796105
2022-03-15,1702.69,1723.22,1696.86,1708.59,4416216
2022-03-16,1704.16,1715.82,1683.13,1700.11,833893
2022-03-17,1691.54,1707.44,1659.11,1681.27,444368
2022-03-18,1693.48,1709.76,1684.18,1692.0,1776899
2022-03-21,1641.21,1673.62,1627.24,1651.85,3669289
2022-03-22,1665.81,1679.59,1627.71,1653.6,187812
2022-03-23,1686.2,1698.57,1679.49,1689.37,374084
2022-03-24,1665.8,1687.74,1652.41,1666.64,950747
2022-03-25,1670.35,1678.06,1651.14,1664.42,1889248
2022-03-28,1656.27,1658.45,1651.38,1654.83,2620683
2022-03-29,1684.58,1689.48,1676.22,1683.76,4041854
2022-03-30,1653.78,1681.5,1635.79,1656.62,2534340
2022-03-31,1695.22,1706.37,1665.59,1683.06,297994
2022-04-01,1649.86,1658.55,1626.52,1642.5,919684
2022-04-04,1661.64,1677.12,1655.61,1667.41,2295268
2022-04-05,1677.97,1680.8,1668.69,1672.75,1873192
2022-04-06,1640.85,1644.95,1629.63,1639.61,1936484
2022-04-07,1629.24,1645.83,1605.86,1626.26,3803767
2022-04-08,1630.04,1638.02,1618.25,1627.19,1702984
2022-04-11,1683.21,1691.81,1671.94,1683.63,2003239
2022-04-12,1663.28,1694.34,1641.12,1663.55,882699
2022-04-13,1728.6,1732.68,1723.49,1728.16,2854122
2022-04-14,1766.4,1783.6,1748.6,1768.26,4011651
2022-04-15,1808.36,1821.86,1785.6,1806.57,283652
2022-04-18,1748.09,1761.77,1739.25,1749.79,4257393
2022-04-19,1725.63,1730.26,1720.06,1726.21,3843839
2022-04-20,1792.69,1801.29,1786.16,1791.79,4532388
2022-04-21,1765.3,1779.68,1733.34,1759.47,756161
2022-04-22,1771.2,1793.21,1749.9,1763.56,2301099
2022-04-25,1723.33,1738.97,1712.33,1725.56,3021971
2022-04-26,1749.95,1757.68,1745.81,1750.35,298469
2022-04-27,1752.34,1765.01,1741.91,1750.19,1544106
2022-04-28,1768.81,1785.25,1759.17,1773.3,2062812
2022-04-29,1800.66,1842.3,1787.78,1814.67,2598773
2022-05-02,1819.98,1836.69,1799.4,1822.31,1732930
2022-05-03,1867.55,1874.13,1860.31,1866.57,2351446
2022-05-04,1821.78,1851.1,1814.25,1832.06,1564436
2022-05-05,1852.05,1858.17,1842.65,1849.84,2156851
2022-05-06,1845.2,1851.06,1826.17,1838.88,2164626
2022-05-09,1808.37,1825.5,1783.71,1811.24,2862478
2022-05-10,1906.36,1938.77,1898.1,1920.1,4321245
2022-05-11,1875.64,1886.62,1856.92,1869.68,4193999
2022-05-12,1883.31,1897.14,1876.22,1887.39,3171326
2022-05-13,1898.89,1904.67,1878.64,1890.64,4156717
2022-05-16,1874.82,1882.45,1868.61,1874.82,1884569
2022-05-17,1917.13,1928.96,1882.85,1906.03,341629
2022-05-18,1945.7,1960.2,1939.73,1952.92,3519000
2022-05-19,1922.93,1929.55,1911.19,1920.63,2129397
2022-05-20,1955.84,1973.2,1929.42,1951.43,3615988
2022-05-23,1919.2,1928.41,1883.16,1901.31,3469474
2022-05-24,1877.18,1883.23,1872.04,1877.15,283429
2022-05-25,1876.11,1887.89,1869.88,1879.01,4192166
2022-05-26,1862.25,1869.42,1834.96,1850.99,1369240
2022-05-27,1826.57,1842.15,1822.24,1832.38,2989002
2022-05-30,1851.76,1866.53,1844.43,1854.35,2031435
2022-05-31,1895.08,1915.95,1877.57,1898.71,541027
2022-06-01,1834.35,1850.37,1821.17,1841.47,4415443
2022-06-02,1788.11,1817.33,1774.55,1788.55,2624136
2022-06-03,1786.47,1791.59,1771.38,1781.75,895582
2022-06-06,1820.67,1844.01,1787.91,1813.1,4139734
2022-06-07,1798.34,1811.25,1777.86,1795.99,618868
2022-06-08,1739.07,1761.52,1732.98,1750.76,229961
2022-06-09,1780.14,1810.03,1764.12,1785.24,1443427
2022-06-10,1715.04,1731.79,1705.59,1721.24,2869595
2022-06-13,1717.93,1722.66,1712.74,1715.77,481212
2022-06-14,1653.92,1670.41,1637.81,1655.23,3954913
2022-06-15,1646.93,1669.25,1626.69,1646.68,916488
2022-06-16,1651.84,1681.02,1639.57,1667.36,3304913
2022-06-17,1664.78,1670.72,1658.38,1665.14,2340902
2022-06-20,1685.24,1703.68,1662.01,1687.66,2451478
2022-06-21,1691.96,1693.47,1686.27,1689.68,4506504
2022-06-22,1683.83,1691.06,1669.08,1675.33,2513027
2022-06-23,1679.98,1685.11,1671.28,1680.16,2116678
2022-06-24,1682.49,1692.15,1678.53,1685.77,376865
2022-06-27,1683.1,1702.43,1666.33,1688.22,903042
2022-06-28,1675.77,1704.24,1660.73,1690.09,2094690
2022-06-29,1740.32,1762.29,1733.97,1747.68,3998630
2022-06-30,1779.69,1797.11,1770.13,1787.71,4529586
2022-07-01,1737.25,1760.93,1706.29,1737.24,2695838
2022-07-04,1799.87,1807.83,1789.85,1800.53,4605588
2022-07-05,1785.56,1801.63,1764.8,1783.42,1887407
2022-07-06,1763.83,1769.32,1757.05,1762.78,4077223
2022-07-07,1741.21,1747.46,1735.21,1741.94,1951634
2022-07-08,1722.84,1737.02,1683.39,1715.59,923499
2022-07-11,1736.72,1751.38,1728.08,1740.0,992901
2022-07-12,1766.13,1776.38,1748.87,1761.03,374369
2022-07-13,1703.66,1715.13,1697.95,1709.12,3600487
2022-07-14,1766.71,1774.52,1759.04,1766.5,3076441
2022-07-15,1732.98,1748.47,1726.83,1738.81,342276
2022-07-18,1655.03,1673.18,1627.51,1648.56,3900446
2022-07-19,1641.91,1650.82,1634.71,1640.78,2827381
2022-07-20,1681.65,1687.37,1666.86,1677.41,1802169
2022-07-21,1672.32,1688.0,1665.41,1675.93,2860267
2022-07-22,1664.12,1675.7,1659.47,1668.17,4647728
2022-07-25,1697.29,1710.77,1683.44,1694.98,3867445
2022-07-26,1698.81,1716.38,1678.4,1698.05,2969002
2022-07-27,1687.5,1697.27,1674.63,1688.76,3793473
2022-07-28,1776.57,1780.48,1768.82,1775.11,3131455
2022-07-29,1778.64,1791.22,1753.51,1779.65,535588
2022-08-01,1800.96,1806.67,1796.05,1799.62,4199147
2022-08-02,1746.01,1753.41,1737.44,1748.0,273923
2022-08-03,1728.11,1742.51,1720.27,1731.45,1139891
2022-08-04,1752.27,1757.34,1740.34,1745.94,4226786
2022-08-05,1739.65,1753.91,1724.61,1744.05,4930547
2022-08-08,1762.41,1784.31,1750.79,1763.8,3167460
2022-08-09,1784.62,1791.14,1768.66,1778.77,971595
2022-08-10,1813.23,1839.97,1783.71,1813.76,4634922
2022-08-11,1791.83,1805.77,1783.67,1794.3,4833736
2022-08-12,1774.33,1778.58,1771.69,1775.26,2716103
2022-08-15,1774.16,1799.5,1757.26,1773.75,1604978
2022-08-16,1727.65,1739.46,1709.41,1729.24,2451210
2022-08-17,1684.3,1697.54,1660.36,1682.07,3045585
2022-08-18,1644.12,1657.82,1619.03,1632.83,4196672
2022-08-19,1552.81,1574.34,1534.88,1554.7,3796696
2022-08-22,1574.88,1596.07,1554.29,1572.45,4665386
2022-08-23,1596.98,1602.76,1578.67,1588.73,3682610
2022-08-24,1634.13,1642.9,1620.17,1627.8,4308276
2022-08-25,1632.77,1643.22,1626.3,1634.26,1317700
2022-08-26,1613.22,1616.2,1607.83,1611.82,3525785
2022-08-29,1632.33,1645.33,1621.1,1636.83,4030409
2022-08-30,1584.44,1623.02,1573.27,1601.78,4962902
2022-08-31,1573.09,1597.47,1551.14,1574.08,4190714
2022-09-01,1556.16,1566.83,1538.86,1552.18,4968437
2022-09-02,1547.3,1565.4,1531.81,1545.52,748520
2022-09-05,1544.17,1550.57,1538.14,1545.66,1621146
2022-09-06,1526.95,1550.4,1501.07,1525.6,2432185
2022-09-07,1539.55,1544.88,1536.51,1540.89,3084253
2022-09-08,1532.69,1546.11,1527.47,1537.84,3480063
2022-09-09,1556.4,1566.71,1541.7,1551.39,2017056
2022-09-12,1558.31,1572.2,1549.56,1563.22,332910
2022-09-13,1578.73,1581.3,1568.86,1575.65,2415124
2022-09-14,1590.2,1594.73,1577.38,1586.65,4454355
2022-09-15,1619.53,1623.64,1612.67,1616.8,858001
2022-09-16,1599.44,1618.87,1583.05,1598.72,2760254
2022-09-19,1596.87,1601.62,1591.76,1596.26,3312053
2022-09-20,1562.24,1576.97,1547.28,1567.58,381371
2022-09-21,1558.97,1563.93,1554.66,1559.09,1734112
2022-09-22,1533.78,1552.0,1510.14,1538.95,2045741
2022-09-23,1604.62,1610.95,1596.8,1603.73,3403278
2022-09-26,1605.16,1616.52,1590.94,1602.84,4334611
2022-09-27,1612.22,1641.66,1603.16,1630.55,3676688
2022-09-28,1704.52,1713.42,1675.23,1690.86,4791839
2022-09-29,1667.65,1691.36,1656.94,1675.28,4543940
2022-09-30,1645.48,1671.91,1622.9,1650.65,4786252
2022-10-03,1612.78,1617.62,1606.16,1612.06,2585131
2022-10-04,1659.07,1675.05,1641.38,1652.0,3374066
2022-10-05,1701.53,1711.0,1686.42,1699.53,997273
2022-10-06,1676.19,1704.99,1665.93,1683.48,980426
2022-10-07,1695.99,1725.8,1680.6,1704.05,4464760
2022-10-10,1709.88,1719.15,1702.85,1712.61,382417
2022-10-11,1750.38,1756.49,1728.23,1742.75,2553270
2022-10-12,1742.34,1752.67,1735.09,1742.53,571851
2022-10-13,1752.16,1763.21,1737.67,1749.72,4351227
2022-10-14,1721.38,1737.95,1691.41,1720.27,1279176
2022-10-17,1678.49,1698.52,1673.02,1689.47,4569429
2022-10-18,1722.97,1743.53,1713.34,1722.89,4456810
2022-10-19,1722.92,1729.73,1700.56,1719.61,585006
2022-10-20,1668.6,1705.13,1647.99,1677.48,2380022
2022-10-21,1646.57,1675.83,1636.61,1656.7,925394
2022-10-24,1632.83,1642.3,1619.2,1632.55,1212461
2022-10-25,1613.58,1630.09,1599.17,1617.27,4909175
2022-10-26,1589.34,1596.47,1571.53,1581.25,1013731
2022-10-27,1576.28,1582.65,1568.62,1575.76,2689384
2022-10-28,1543.96,1569.19,1536.51,1557.01,1262806
2022-10-31,1546.79,1561.54,1524.25,1537.23,3688535
2022-11-01,1555.52,1570.25,1549.64,1561.27,1613708
2022-11-02,1532.23,1538.02,1527.51,1531.16,2549468
2022-11-03,1534.67,1543.29,1524.41,1535.56,2891456
2022-11-04,1540.34,1543.86,1528.72,1537.24,861118
2022-11-07,1554.16,1559.07,1541.75,1548.82,3950943
2022-11-08,1547.59,1561.54,1527.34,1544.94,2081588
2022-11-09,1573.72,1592.44,1568.58,1575.3,2832575
2022-11-10,1589.15,1596.64,1579.74,1588.65,300211
2022-11-11,1631.81,1638.98,1613.13,1623.91,3588734
2022-11-14,1622.06,1631.68,1599.53,1615.43,2953523
2022-11-15,1600.22,1617.39,1586.7,1603.15,2267292
2022-11-16,1587.42,1602.03,1569.68,1581.57,4011147
2022-11-17,1602.5,1617.9,1569.69,1593.0,922111
2022-11-18,1635.44,1644.41,1622.26,1632.78,4983996
2022-11-21,1642.57,1647.81,1624.96,1636.41,3454754
2022-11-22,1655.75,1672.73,1633.86,1646.53,4141696
2022-11-23,1652.49,1658.56,1640.77,1647.59,195018
2022-11-24,1683.38,1710.2,1674.31,1693.02,4876929
2022-11-25,1737.86,1744.03,1716.91,1733.93,3424400
2022-11-28,1787.79,1797.57,1782.74,1788.63,997870
2022-11-29,1812.3,1831.11,1804.19,1816.63,3124783
2022-11-30,1822.64,1829.58,1809.18,1822.63,3960388
2022-12-01,1783.07,1808.6,1773.58,1797.79,3899643
2022-12-02,1804.0,1816.94,1793.24,1808.85,424817
2022-12-05,1804.76,1820.65,1783.74,1801.48,4150392
2022-12-06,1784.35,1792.21,1780.69,1786.1,4743644
2022-12-07,1769.92,1796.72,1756.63,1781.86,2613874
2022-12-08,1824.59,1848.44,1800.33,1826.31,688709
2022-12-09,1845.09,1854.96,1839.84,1849.04,3575309
2022-12-12,1826.05,1829.46,1817.81,1825.95,1135085
2022-12-13,1844.32,1856.25,1839.71,1848.6,3351218
2022-12-14,1841.76,1846.2,1824.6,1835.47,3996762
2022-12-15,1870.8,1879.91,1850.99,1870.48,3692083
2022-12-16,1844.86,1875.97,1833.1,1858.11,4972171
2022-12-19,1916.35,1924.11,1910.0,1918.48,3819937
2022-12-20,1912.85,1922.46,1893.75,1906.79,4182526
2022-12-21,1871.51,1899.85,1848.93,1869.78,2807639
2022-12-22,1831.08,1842.32,1824.72,1834.49,765726
2022-12-23,1900.07,1910.51,1877.78,1890.95,1133354
2022-12-26,1860.82,1877.88,1841.73,1863.82,2396761
2022-12-27,1809.46,1818.42,1805.21,1812.35,2425189
2022-12-28,1853.64,1875.58,1840.56,1861.82,1509348
2022-12-29,1855.15,1872.29,1837.46,1855.14,3585378
2022-12-30,1834.74,1862.93,1801.06,1832.71,1194299
2023-01-02,1849.91,1857.54,1832.46,1849.15,2904348
2023-01-03,1857.46,1863.74,1843.74,1853.66,490197
2023-01-04,1875.19,1884.74,1844.96,1872.78,2985519
2023-01-05,1861.48,1875.17,1837.78,1854.23,2264254
2023-01-06,1902.78,1930.31,1864.97,1899.66,316604
2023-01-09,1970.38,1981.09,1940.29,1952.33,4886931
2023-01-10,2012.6,2018.38,2008.89,2014.43,3204827
2023-01-11,2021.63,2033.98,2007.87,2018.8,3324779
2023-01-12,1989.46,1999.11,1955.85,1975.73,526878
2023-01-13,1965.22,1983.97,1950.35,1968.67,4197859
2023-01-16,1970.94,1992.73,1960.15,1979.09,2476145
2023-01-17,1927.94,1954.54,1907.75,1933.42,547588
2023-01-18,1927.93,1950.01,1921.37,1932.0,2532494
2023-01-19,1894.75,1928.81,1880.92,1904.49,4358599
2023-01-20,1868.74,1888.48,1846.04,1861.29,3563389
2023-01-23,1828.63,1839.11,1824.38,1829.9,266615
2023-01-24,1814.55,1833.75,1804.73,1823.42,641077
2023-01-25,1867.8,1871.11,1860.02,1865.38,1518512
2023-01-26,1900.53,1930.71,1884.46,1904.28,3848067
2023-01-27,1867.86,1876.43,1846.28,1863.39,4369656
2023-01-30,1856.37,1873.42,1845.53,1862.8,4251043
2023-01-31,1838.36,1842.92,1821.66,1835.2,338524
2023-02-01,1799.85,1821.36,1788.22,1803.21,2049093
2023-02-02,1803.72,1819.16,1788.03,1803.22,2017954
2023-02-03,1812.31,1817.64,1793.17,1803.21,842370
2023-02-06,1801.84,1810.55,1786.21,1796.88,2981755
2023-02-07,1770.34,1786.37,1754.3,1775.6,766813
2023-02-08,1747.36,1751.91,1730.57,1742.33,2698782
2023-02-09,1707.46,1717.09,1681.32,1694.79,2133794
2023-02-10,1721.78,1735.57,1714.93,1726.61,1165579
2023-02-13,1746.36,1764.55,1740.75,1755.39,550987
2023-02-14,1785.29,1795.52,1773.23,1781.58,892411
2023-02-15,1811.37,1818.48,1809.49,1815.07,3679298
2023-02-16,1790.77,1800.89,1786.81,1794.62,2460675
2023-02-17,1713.3,1728.25,1707.37,1718.62,883403
2023-02-20,1678.26,1688.98,1644.74,1665.44,2927982
2023-02-21,1697.78,1720.21,1691.95,1708.06,338966
2023-02-22,1749.71,1754.52,1735.18,1741.9,3233492
2023-02-23,1757.89,1761.65,1746.71,1755.44,293119
2023-02-24,1815.62,1821.04,1797.1,1808.19,1110392
2023-02-27,1801.31,1824.01,1795.14,1808.11,3828017
2023-02-28,1719.36,1732.48,1700.85,1717.27,3291417
2023-03-01,1678.24,1691.88,1658.69,1679.93,2619724
2023-03-02,1741.61,1744.3,1736.97,1740.98,2284485
2023-03-03,1743.01,1752.41,1712.91,1733.89,3448679
2023-03-06,1720.89,1723.78,1714.41,1719.68,3383856
2023-03-07,1688.91,1702.52,1679.27,1691.46,1836407
2023-03-08,1705.23,1722.06,1694.18,1707.56,277257
2023-03-09,1688.54,1705.03,1683.97,1695.28,155961
2023-03-10,1698.02,1701.5,1692.43,1696.2,3767085
2023-03-13,1702.13,1731.61,1679.86,1711.72,4082767
2023-03-14,1696.76,1708.29,1691.78,1698.77,1063074
2023-03-15,1714.2,1722.35,1711.55,1718.72,1561556
2023-03-16,1682.88,1692.35,1668.68,1678.31,4843585
2023-03-17,1646.54,1652.45,1643.29,1647.38,2982435
2023-03-20,1634.12,1677.19,1620.35,1648.48,1891146
2023-03-21,1628.34,1645.56,1623.11,1631.07,3301797
2023-03-22,1591.15,1600.69,1582.64,1591.98,4443710
2023-03-23,1595.22,1626.54,1577.97,1605.61,1380800
2023-03-24,1636.97,1649.99,1602.07,1623.33,2242116
2023-03-27,1567.31,1585.97,1556.81,1567.94,869994
2023-03-28,1555.55,1559.58,1549.66,1554.31,2375437
2023-03-29,1569.81,1579.83,1559.72,1572.33,2190127
2023-03-30,1580.83,1594.76,1547.95,1569.13,2420046
2023-03-31,1559.62,1582.08,1544.83,1560.16,1863172
2023-04-03,1598.71,1605.52,1595.59,1600.5,1109377
2023-04-04,1592.49,1597.98,1580.81,1592.85,4981299
2023-04-05,1605.17,1615.06,1590.1,1606.35,3979492
2023-04-06,1569.12,1584.5,1563.27,1570.18,2527627
2023-04-07,1569.04,1578.94,1562.56,1568.99,1920567
2023-04-10,1574.49,1592.41,1567.86,1585.24,4212398
2023-04-11,1603.61,1607.32,1592.42,1600.38,546939
2023-04-12,1623.56,1635.79,1603.4,1624.45,680029
2023-04-13,1686.3,1704.84,1662.56,1682.04,977770
2023-04-14,1677.57,1689.85,1650.94,1669.33,4002252
2023-04-17,1653.95,1669.94,1646.53,1656.73,1451096
2023-04-18,1689.34,1697.7,1682.9,1690.96,754577
2023-04-19,1706.36,1728.19,1667.65,1699.6,2263756
2023-04-20,1692.61,1698.05,1688.11,1694.15,2790371
2023-04-21,1716.12,1738.78,1697.35,1723.54,1730928
2023-04-24,1686.5,1700.23,1670.23,1685.01,3477905
2023-04-25,1695.75,1707.22,1684.74,1694.32,4159624
2023-04-26,1701.39,1712.85,1685.85,1702.04,4126693
2023-04-27,1704.8,1710.68,1700.01,1705.67,3836497
2023-04-28,1702.94,1710.98,1695.59,1703.64,1243190
2023-05-01,1731.76,1761.08,1723.82,1741.58,3311807
2023-05-02,1778.23,1787.54,1762.17,1774.48,3376035
2023-05-03,1756.21,1782.23,1741.84,1759.18,1885006
2023-05-04,1731.2,1736.13,1714.5,1729.69,3955591
2023-05-05,1713.07,1732.52,1706.36,1719.2,2040482
2023-05-08,1754.39,1759.97,1735.05,1744.39,4847674
2023-05-09,1756.95,1771.14,1727.23,1750.32,3692540
2023-05-10,1742.06,1760.72,1722.09,1735.53,4126387
2023-05-11,1777.81,1782.27,1770.78,1776.56,2627651
2023-05-12,1768.4,1784.29,1753.6,1766.95,4953412
2023-05-15,1801.58,1808.42,1787.76,1795.02,2787403
2023-05-16,1869.38,1875.23,1851.98,1864.71,110924
2023-05-17,1930.73,1941.07,1905.67,1929.19,2526933
2023-05-18,1931.64,1954.45,1925.18,1939.94,449485
2023-05-19,1943.84,1948.51,1927.52,1937.83,2887259
2023-05-22,1926.79,1935.37,1902.17,1918.52,2020458
2023-05-23,1904.53,1937.62,1893.28,1907.13,1908022
2023-05-24,1924.8,1951.9,1913.85,1934.66,1829466
2023-05-25,1884.43,1903.29,1859.49,1881.86,2950457
2023-05-26,1888.72,1895.06,1880.95,1887.21,4859000
2023-05-29,1930.41,1945.69,1923.68,1932.9,365849
2023-05-30,1958.8,1975.13,1948.41,1962.0,2751066
2023-05-31,1917.82,1928.1,1913.31,1921.96,4425848
2023-06-01,1966.35,2000.73,1947.84,1965.86,3890169
2023-06-02,1959.53,1967.77,1956.9,1963.02,2137500
2023-06-05,1869.5,1903.01,1859.98,1880.0,1512894
2023-06-06,1796.67,1810.17,1775.77,1793.93,4300168
2023-06-07,1817.81,1820.53,1807.95,1815.17,2344207
2023-06-08,1831.9,1844.58,1814.58,1834.76,2773653
2023-06-09,1769.97,1780.1,1766.41,1772.3,1764140
2023-06-12,1768.41,1784.79,1743.33,1767.28,1844863
2023-06-13,1791.16,1805.8,1760.51,1780.25,989751
2023-06-14,1810.88,1824.2,1801.28,1814.81,4394598
2023-06-15,1730.63,1754.73,1718.72,1729.68,4442625
2023-06-16,1756.54,1765.28,1744.32,1753.23,482529
2023-06-19,1763.14,1773.59,1748.93,1761.63,3237668
2023-06-20,1707.74,1728.86,1701.5,1715.62,2209715
2023-06-21,1708.11,1712.21,1693.3,1702.38,611627
2023-06-22,1681.46,1698.7,1659.59,1676.05,1230275
2023-06-23,1704.09,1723.18,1688.44,1702.13,177062
2023-06-26,1729.58,1752.01,1713.76,1735.62,4974056
2023-06-27,1778.23,1787.49,1770.36,1781.33,2418047
2023-06-28,1792.29,1801.92,1782.17,1793.04,4845730
2023-06-29,1851.1,1860.71,1841.4,1849.71,1470275
2023-06-30,1832.94,1842.14,1821.89,1835.52,3072598
2023-07-03,1866.05,1874.38,1854.62,1868.47,4556974
2023-07-04,1812.12,1825.07,1798.91,1813.4,2461495
2023-07-05,1797.95,1810.13,1779.86,1798.37,616065
2023-07-06,1846.09,1860.0,1841.89,1851.11,3814399
2023-07-07,1882.14,1893.79,1872.68,1881.09,2307063
2023-07-10,1901.55,1913.15,1883.78,1894.68,1338867
2023-07-11,1899.25,1903.46,1890.97,1896.74,1646937
2023-07-12,1930.81,1936.17,1915.8,1926.82,3095504
2023-07-13,1909.9,1916.11,1885.6,1900.65,2571636
2023-07-14,1960.41,1980.08,1953.75,1962.97,258980
2023-07-17,1937.87,1944.91,1917.44,1928.07,3440633
2023-07-18,1920.24,1944.64,1902.12,1916.9,255090
2023-07-19,1978.16,2024.54,1959.97,1994.71,2109322
2023-07-20,1991.46,2001.6,1979.45,1989.5,677854
2023-07-21,1968.95,1974.68,1946.82,1958.17,4763199
2023-07-24,1924.76,1950.68,1917.38,1935.98,4256472
2023-07-25,1983.86,2010.37,1976.67,1992.58,1822248
2023-07-26,1996.96,2037.88,1977.97,2010.0,308659
2023-07-27,1977.82,1986.13,1957.02,1970.28,1769983
2023-07-28,1998.68,2002.0,1989.28,1994.96,319615
2023-07-31,1913.42,1923.12,1905.22,1914.89,2941606
2023-08-01,1893.8,1897.84,1879.93,1889.17,4210843
2023-08-02,1946.61,1980.1,1916.5,1945.24,2378389
2023-08-03,2004.22,2009.84,1984.89,2001.12,1380925
2023-08-04,1976.84,1997.05,1963.19,1987.22,2003915
2023-08-07,1933.48,1941.82,1927.91,1933.07,3329071
2023-08-08,1921.24,1929.97,1913.37,1924.05,1148683
2023-08-09,1979.03,1988.89,1948.09,1966.74,3491333
2023-08-10,1969.67,1988.28,1957.81,1973.72,3015685
2023-08-11,2016.34,2046.34,2001.04,2029.0,947258
2023-08-14,2071.74,2077.19,2052.36,2066.83,3773372
2023-08-15,2105.64,2120.74,2088.39,2104.04,2032609
2023-08-16,2041.76,2060.5,2036.11,2049.49,4831121
2023-08-17,2024.45,2047.76,2012.28,2030.91,2365524
2023-08-18,1996.48,2009.12,1985.66,1997.35,2845975
2023-08-21,1969.49,1993.99,1950.24,1967.16,4965834
2023-08-22,1923.89,1948.14,1900.72,1920.85,2893863
2023-08-23,1871.42,1892.47,1848.44,1869.21,472625
2023-08-24,1877.88,1900.75,1871.45,1887.22,211366
2023-08-25,1790.89,1822.53,1779.62,1802.42,4897289
2023-08-28,1811.77,1837.32,1797.78,1818.85,994813
2023-08-29,1837.88,1864.02,1815.09,1846.36,2938779
2023-08-30,1893.83,1903.82,1890.45,1895.23,4692159
2023-08-31,1861.49,1866.14,1851.83,1859.2,3035986
2023-09-01,1902.77,1917.25,1897.88,1906.76,1703135
2023-09-04,1886.67,1909.19,1864.44,1886.1,3613419
2023-09-05,1959.88,1964.84,1943.41,1951.28,944073
2023-09-06,1962.52,1971.03,1932.09,1946.59,568226
2023-09-07,1932.05,1941.52,1905.25,1923.75,1454875
2023-09-08,1883.02,1897.88,1867.18,1877.33,775526
2023-09-11,1876.56,1888.7,1860.77,1871.47,4411495
2023-09-12,1922.26,1937.59,1894.23,1908.94,3246837
2023-09-13,1916.13,1918.79,1910.95,1915.02,2416764
2023-09-14,1954.57,1966.21,1944.58,1955.23,4480891
2023-09-15,1963.26,1970.81,1937.49,1951.4,1114868
2023-09-18,1918.71,1923.06,1902.13,1912.04,3879263
2023-09-19,1908.82,1915.09,1887.15,1902.06,1540680
2023-09-20,1942.47,1953.23,1927.1,1940.27,3134391
2023-09-21,1871.22,1881.72,1838.56,1862.44,4207503
2023-09-22,1890.94,1898.42,1888.4,1892.65,917356
2023-09-25,1888.68,1917.38,1863.3,1896.1,1835325
2023-09-26,1889.15,1896.29,1874.76,1887.01,848665
2023-09-27,1889.88,1902.19,1875.34,1885.22,4966954
