datetime,Open,High,Low,Close,Volume
2022-03-22,3052.34,3066.72,3018.35,3036.73,2619172
2022-03-23,2916.51,2920.78,2902.67,2911.53,1054122
2022-03-24,2891.01,2909.71,2883.08,2895.18,1430592
2022-03-25,2855.99,2870.31,2817.4,2851.72,4022450
2022-03-28,2796.91,2814.75,2770.85,2793.76,1072779
2022-03-29,2750.57,2793.81,2735.4,2761.32,1705765
2022-03-30,2690.8,2694.87,2682.82,2688.62,1818836
2022-03-31,2709.3,2715.26,2691.59,2703.79,1868402
2022-04-01,2738.37,2754.28,2731.14,2743.44,3136365
2022-04-04,2672.48,2679.48,2646.74,2667.83,2562002
2022-04-05,2623.71,2647.73,2585.6,2618.12,2304510
2022-04-06,2626.9,2650.47,2604.05,2621.18,3017217
2022-04-07,2556.41,2570.0,2552.36,2564.28,1201391
2022-04-08,2559.8,2568.9,2533.03,2559.0,2377353
2022-04-11,2558.35,2597.52,2542.2,2571.84,3954836
2022-04-12,2594.16,2611.89,2566.24,2586.76,154386
2022-04-13,2652.21,2661.46,2618.61,2634.69,763660
2022-04-14,2648.71,2661.19,2606.53,2631.05,4847852
2022-04-15,2570.88,2608.99,2557.84,2580.85,1278693
2022-04-18,2609.41,2639.95,2588.57,2609.36,4275880
2022-04-19,2598.78,2626.03,2573.39,2596.31,838958
2022-04-20,2580.63,2632.72,2554.22,2601.2,3482922
2022-04-21,2590.99,2603.06,2565.43,2589.31,2561839
2022-04-22,2609.95,2667.25,2592.48,2620.68,1014990
2022-04-25,2619.69,2653.24,2592.02,2623.43,3561237
2022-04-26,2578.26,2607.65,2566.18,2582.99,450835
2022-04-27,2565.06,2576.02,2530.61,2550.41,1621813
2022-04-28,2522.75,2581.97,2499.71,2538.69,706223
2022-04-29,2563.84,2571.46,2560.3,2565.8,4581614
2022-05-02,2520.14,2563.97,2499.0,2543.63,681880
2022-05-03,2564.69,2578.91,2526.09,2553.14,2578050
2022-05-04,2516.1,2548.86,2501.57,2528.46,907790
2022-05-05,2529.71,2563.81,2515.72,2538.1,1666526
2022-05-06,2557.67,2569.19,2513.77,2535.21,1406938
2022-05-09,2513.96,2527.05,2508.43,2518.24,4284973
2022-05-10,2451.41,2460.19,2421.94,2436.71,2628858
2022-05-11,2424.95,2454.8,2415.53,2433.17,3527659
2022-05-12,2404.72,2424.54,2378.17,2394.82,3952771
2022-05-13,2384.46,2392.53,2379.96,2384.78,4235371
2022-05-16,2452.63,2462.89,2444.44,2454.55,4660655
2022-05-17,2502.88,2521.65,2488.29,2506.22,3552342
2022-05-18,2515.12,2519.41,2498.47,2508.93,4196916
2022-05-19,2513.2,2542.16,2483.56,2503.72,772491
2022-05-20,2520.26,2547.36,2506.66,2524.46,4425044
2022-05-23,2494.5,2504.22,2479.37,2490.15,4206759
2022-05-24,2480.68,2501.25,2443.82,2472.71,1698945
2022-05-25,2461.29,2479.09,2451.25,2465.54,3761747
2022-05-26,2435.79,2475.7,2415.75,2444.31,1105595
2022-05-27,2412.69,2434.6,2390.87,2414.5,3660753
2022-05-30,2491.78,2517.05,2464.61,2491.08,3410474
2022-05-31,2522.07,2535.08,2499.83,2519.14,448532
2022-06-01,2482.9,2514.79,2456.38,2484.23,2648589
2022-06-02,2462.06,2474.3,2455.28,2465.52,4335729
2022-06-03,2466.06,2470.22,2451.68,2463.0,920395
2022-06-06,2455.02,2478.22,2429.23,2458.31,189496
2022-06-07,2472.5,2496.64,2453.23,2476.56,1365261
2022-06-08,2531.83,2555.5,2472.76,2516.77,3244508
2022-06-09,2523.22,2553.31,2504.02,2533.82,2899682
2022-06-10,2599.45,2632.21,2578.09,2600.91,995486
2022-06-13,2638.01,2685.9,2620.65,2659.7,553656
2022-06-14,2672.86,2684.21,2639.82,2660.6,2259664
2022-06-15,2593.83,2606.97,2580.5,2593.93,289637
2022-06-16,2598.12,2610.38,2582.98,2597.81,4187809
2022-06-17,2552.31,2572.72,2530.09,2552.17,382491
2022-06-20,2578.95,2593.39,2558.24,2576.45,603607
2022-06-21,2622.73,2676.49,2599.56,2635.61,4851644
2022-06-22,2542.64,2578.0,2512.68,2542.58,3011324
2022-06-23,2554.07,2564.63,2543.88,2554.22,1194459
2022-06-24,2539.0,2553.58,2515.82,2528.43,3732719
2022-06-27,2526.37,2539.34,2500.39,2519.29,3514136
2022-06-28,2487.27,2504.47,2469.9,2492.74,2197565
2022-06-29,2514.33,2539.21,2504.68,2519.77,2455846
2022-06-30,2475.5,2482.16,2450.51,2465.29,3768314
2022-07-01,2524.37,2544.38,2509.58,2528.91,1184786
2022-07-04,2540.13,2553.43,2530.99,2541.87,839582
2022-07-05,2522.03,2530.46,2497.84,2513.22,4420079
2022-07-06,2525.95,2563.79,2516.38,2548.51,1832917
2022-07-07,2492.22,2512.1,2486.51,2499.17,4668287
2022-07-08,2513.44,2522.55,2491.47,2502.44,1439291
2022-07-11,2481.41,2512.81,2468.54,2489.2,3799591
2022-07-12,2498.79,2516.85,2444.79,2479.68,973911
2022-07-13,2495.45,2530.36,2472.75,2496.37,1254226
2022-07-14,2452.88,2480.46,2421.0,2458.97,305595
2022-07-15,2457.74,2502.34,2444.84,2477.4,4837726
2022-07-18,2456.21,2470.26,2438.69,2455.56,1065179
2022-07-19,2482.28,2507.01,2473.96,2486.09,2248886
2022-07-20,2488.9,2512.66,2451.85,2472.25,1295488
2022-07-21,2533.31,2546.12,2517.54,2535.14,1295505
2022-07-22,2528.9,2537.74,2521.9,2529.88,4612661
2022-07-25,2529.47,2562.73,2512.95,2535.18,3106267
2022-07-26,2484.04,2502.74,2464.52,2485.65,1600925
2022-07-27,2453.65,2466.17,2447.61,2457.34,2454010
2022-07-28,2448.77,2458.27,2445.65,2450.2,2417302
2022-07-29,2409.6,2418.98,2373.46,2394.58,3189318
2022-08-01,2360.84,2394.31,2347.32,2365.9,1558566
2022-08-02,2389.5,2432.82,2351.81,2387.08,4717695
2022-08-03,2479.22,2504.9,2436.29,2471.16,4995414
2022-08-04,2566.49,2578.61,2556.26,2566.3,1161073
2022-08-05,2578.2,2587.62,2569.71,2580.71,2463159
2022-08-08,2548.61,2568.82,2519.39,2544.35,4105288
2022-08-09,2482.08,2506.8,2465.83,2487.85,1189740
2022-08-10,2531.33,2540.5,2508.12,2527.47,3599388
2022-08-11,2526.88,2534.14,2501.87,2522.71,995648
2022-08-12,2570.68,2605.39,2526.53,2577.08,2043852
2022-08-15,2682.13,2702.09,2640.04,2676.44,3316709
2022-08-16,2633.21,2656.31,2607.11,2633.87,3314148
2022-08-17,2600.97,2604.71,2587.74,2596.78,2273336
2022-08-18,2586.21,2598.6,2564.74,2581.8,3732824
2022-08-19,2574.18,2601.4,2562.71,2582.77,678910
2022-08-22,2691.2,2730.99,2664.71,2684.73,4843807
2022-08-23,2791.34,2813.28,2755.4,2780.86,3318273
2022-08-24,2795.23,2810.99,2788.0,2798.19,4157990
2022-08-25,2836.58,2857.06,2805.35,2828.56,4855136
2022-08-26,2804.5,2819.84,2778.82,2795.78,3196882
2022-08-29,2803.14,2825.96,2776.94,2806.7,3110092
2022-08-30,2723.54,2753.2,2703.71,2723.73,4861630
2022-08-31,2709.14,2743.82,2663.34,2706.13,3640384
2022-09-01,2715.94,2740.89,2666.99,2696.48,2322341
2022-09-02,2649.16,2666.78,2604.41,2648.4,4044825
2022-09-05,2642.91,2661.02,2611.71,2634.97,3791978
2022-09-06,2622.8,2649.99,2613.53,2637.62,433838
2022-09-07,2632.2,2653.25,2619.7,2636.53,731919
2022-09-08,2613.04,2636.84,2605.76,2619.63,2159755
2022-09-09,2521.42,2540.2,2486.26,2513.56,3765008
2022-09-12,2556.82,2580.15,2524.86,2557.12,4805489
2022-09-13,2557.9,2575.19,2550.59,2562.69,4294442
2022-09-14,2605.4,2617.73,2591.79,2604.17,2440389
2022-09-15,2598.88,2628.58,2534.56,2582.86,3543378
2022-09-16,2633.31,2657.69,2621.95,2638.09,407908
2022-09-19,2541.78,2558.49,2514.91,2531.86,399928
2022-09-20,2510.35,2520.81,2494.23,2501.72,3965915
2022-09-21,2471.66,2481.32,2451.83,2464.1,4656145
2022-09-22,2503.39,2545.91,2468.47,2506.69,3449315
2022-09-23,2481.41,2491.94,2474.88,2484.13,4591530
2022-09-26,2522.19,2537.53,2518.01,2528.1,4696197
2022-09-27,2509.38,2544.9,2498.04,2512.88,1021127
2022-09-28,2525.68,2537.5,2509.86,2523.96,1369776
2022-09-29,2566.56,2602.62,2555.21,2572.86,1062407
2022-09-30,2597.56,2639.91,2563.53,2611.69,3539243
2022-10-03,2587.01,2598.98,2583.07,2589.82,3870726
2022-10-04,2580.29,2616.33,2550.18,2586.35,330670
2022-10-05,2661.25,2670.67,2650.77,2663.47,1340269
2022-10-06,2681.6,2722.36,2649.46,2687.6,2665850
2022-10-07,2665.2,2675.23,2658.21,2665.76,3329890
2022-10-10,2669.78,2674.9,2659.86,2666.8,4441803
2022-10-11,2600.92,2656.96,2586.04,2628.04,1136505
2022-10-12,2580.29,2622.49,2566.67,2586.86,2783607
2022-10-13,2589.8,2605.96,2563.22,2586.84,2074148
2022-10-14,2599.22,2620.56,2581.45,2596.49,755181
2022-10-17,2466.38,2516.91,2448.12,2470.81,4685392
2022-10-18,2463.35,2483.01,2431.39,2452.62,2745292
2022-10-19,2424.52,2433.8,2412.6,2426.42,171127
2022-10-20,2404.13,2415.65,2398.06,2409.82,2103054
2022-10-21,2456.09,2499.04,2421.7,2462.05,3163182
2022-10-24,2453.13,2493.27,2431.49,2458.63,2785754
2022-10-25,2454.36,2507.5,2435.93,2467.75,4028245
2022-10-26,2536.8,2561.92,2513.32,2527.09,4904285
2022-10-27,2551.34,2566.13,2541.88,2554.57,4773206
2022-10-28,2587.95,2609.13,2563.37,2590.11,3784129
2022-10-31,2602.27,2653.49,2584.43,2617.25,263397
2022-11-01,2609.25,2615.87,2583.45,2600.62,2816403
2022-11-02,2631.64,2656.61,2621.72,2636.73,2398956
2022-11-03,2657.78,2670.07,2635.25,2657.0,762226
2022-11-04,2547.28,2597.61,2519.04,2562.16,2851032
2022-11-07,2529.76,2541.23,2514.67,2532.88,4147518
2022-11-08,2510.51,2557.72,2494.8,2516.95,610502
2022-11-09,2609.71,2631.78,2576.39,2599.76,1416234
2022-11-10,2581.18,2614.25,2569.39,2585.3,2015289
2022-11-11,2572.11,2584.2,2553.31,2570.29,936537
2022-11-14,2498.21,2518.16,2466.59,2493.47,4127924
2022-11-15,2493.46,2522.72,2450.6,2486.68,593079
2022-11-16,2517.28,2524.5,2493.1,2506.37,2412566
2022-11-17,2454.04,2462.6,2437.35,2451.98,1554592
2022-11-18,2428.27,2432.24,2414.56,2423.0,1646211
2022-11-21,2473.8,2500.45,2454.87,2487.62,4592211
2022-11-22,2490.25,2504.08,2451.27,2478.3,867290
2022-11-23,2512.18,2532.18,2494.51,2517.29,135588
2022-11-24,2604.03,2616.01,2562.23,2583.64,2892765
2022-11-25,2648.45,2658.64,2607.97,2636.18,4666708
2022-11-28,2659.01,2674.07,2606.08,2639.11,1222157
2022-11-29,2686.25,2692.73,2665.83,2681.54,2969546
2022-11-30,2672.29,2720.09,2652.76,2674.22,4568014
2022-12-01,2656.28,2662.85,2642.93,2654.09,1003111
2022-12-02,2703.93,2714.27,2683.98,2696.75,4179395
2022-12-05,2657.43,2685.9,2628.31,2661.06,3158159
2022-12-06,2667.91,2699.7,2638.26,2656.64,1480835
2022-12-07,2608.68,2631.7,2599.62,2617.24,3533376
2022-12-08,2605.02,2624.4,2586.28,2604.58,2052567
2022-12-09,2570.45,2584.67,2541.42,2557.82,864902
2022-12-12,2604.43,2610.49,2597.2,2602.62,867047
2022-12-13,2662.9,2696.69,2654.3,2673.84,3914047
2022-12-14,2686.91,2722.53,2640.39,2682.75,2376167
2022-12-15,2618.24,2628.45,2598.01,2609.44,2697279
2022-12-16,2609.5,2632.38,2603.27,2614.87,2440144
2022-12-19,2698.27,2711.58,2676.83,2696.3,3653955
2022-12-20,2706.36,2726.02,2690.8,2706.68,2451025
2022-12-21,2650.91,2674.97,2626.54,2646.43,1677634
2022-12-22,2695.3,2700.17,2682.82,2688.62,591857
2022-12-23,2754.94,2779.07,2699.84,2738.81,1796238
2022-12-26,2772.59,2820.11,2742.78,2788.97,4158864
2022-12-27,2806.91,2830.39,2772.9,2803.24,3765507
2022-12-28,2857.38,2888.19,2797.31,2836.19,3363099
2022-12-29,2893.07,2905.75,2884.49,2894.77,2571593
2022-12-30,2872.06,2920.71,2857.2,2891.11,924936
2023-01-02,2906.34,2930.72,2873.88,2890.89,701907
2023-01-03,2840.22,2871.77,2820.84,2840.83,1907930
2023-01-04,2918.35,2952.04,2899.62,2932.95,2184704
2023-01-05,2962.86,3019.92,2944.14,2983.96,193798
2023-01-06,2918.43,2935.13,2897.51,2920.67,2289604
2023-01-09,2902.25,2914.02,2879.6,2898.81,421100
2023-01-10,2893.91,2917.89,2880.78,2897.94,1637543
2023-01-11,2942.71,2947.76,2936.63,2942.33,4612500
2023-01-12,2964.16,2993.12,2944.69,2969.88,2618614
2023-01-13,2982.63,2997.57,2974.37,2985.45,1914933
2023-01-16,3038.95,3053.47,3023.87,3034.84,225794
2023-01-17,3113.53,3139.77,3085.07,3104.24,1104890
2023-01-18,3171.23,3195.91,3140.58,3160.07,1587937
2023-01-19,3143.3,3157.87,3096.85,3125.89,3057595
2023-01-20,3150.43,3176.24,3138.45,3160.03,2993931
2023-01-23,3212.96,3242.7,3156.44,3184.09,935344
2023-01-24,3144.69,3155.01,3122.51,3142.26,560969
2023-01-25,3128.92,3136.49,3099.29,3118.54,1281620
2023-01-26,3110.77,3122.39,3072.52,3097.75,2174093
2023-01-27,3152.5,3182.96,3135.71,3160.96,2261853
2023-01-30,3126.29,3162.22,3116.71,3146.68,4409008
2023-01-31,3220.09,3231.61,3208.2,3218.58,2598028
2023-02-01,3134.28,3155.06,3120.25,3138.43,3088315
2023-02-02,3096.49,3126.06,3066.37,3102.13,3614597
2023-02-03,3057.33,3075.57,3036.52,3050.8,4639584
2023-02-06,3017.3,3025.34,3001.35,3016.31,3542579
2023-02-07,3011.86,3048.09,2988.21,3010.59,2654838
2023-02-08,2921.87,2964.95,2908.7,2937.98,1262481
2023-02-09,2954.1,2990.59,2917.97,2945.18,2779091
2023-02-10,3004.09,3023.88,2997.61,3013.64,2342035
2023-02-13,3149.32,3170.52,3075.83,3120.47,706076
2023-02-14,3054.82,3119.3,3034.11,3085.22,869104
2023-02-15,2977.09,2986.17,2949.84,2974.71,2401734
2023-02-16,2933.35,2959.53,2894.67,2925.15,1151513
2023-02-17,2892.28,2903.77,2884.12,2892.22,4193657
2023-02-20,2904.44,2925.27,2844.27,2880.96,957117
2023-02-21,2855.25,2866.42,2840.37,2850.98,1335227
2023-02-22,2880.36,2896.87,2849.22,2870.67,1141002
2023-02-23,2875.79,2886.69,2839.09,2859.87,557488
2023-02-24,2902.81,2917.55,2898.53,2908.09,4209985
2023-02-27,2897.89,2947.82,2870.39,2899.86,3165037
2023-02-28,2976.96,3009.1,2947.87,2967.41,3168056
2023-03-01,2974.67,2985.36,2950.74,2970.39,3758285
2023-03-02,3050.85,3070.98,2993.55,3026.44,1340774
2023-03-03,3005.07,3023.47,2966.96,2997.72,4169460
2023-03-06,3000.03,3010.52,2968.22,2987.17,4783681
2023-03-07,2878.82,2899.16,2843.55,2872.57,4879339
2023-03-08,3024.84,3057.03,3004.36,3026.11,460746
2023-03-09,2934.25,2951.13,2907.88,2930.06,3932274
2023-03-10,2941.4,2962.89,2901.88,2940.29,4634553
2023-03-13,2913.23,2949.5,2895.44,2922.7,2454833
2023-03-14,2873.46,2895.54,2840.24,2860.1,4633978
2023-03-15,2781.31,2808.53,2742.59,2763.76,3033004
2023-03-16,2736.95,2771.31,2690.12,2731.89,2667826
2023-03-17,2807.84,2812.98,2793.17,2802.03,2367402
2023-03-20,2798.57,2819.13,2779.94,2796.68,382939
2023-03-21,2881.14,2895.35,2868.0,2887.57,4389784
2023-03-22,2915.89,2983.18,2888.9,2945.83,1301879
2023-03-23,3013.04,3032.65,2989.24,3013.5,4085506
2023-03-24,3059.83,3073.09,3030.92,3048.77,3406409
2023-03-27,2960.05,2989.1,2927.47,2964.44,3663768
2023-03-28,2910.14,2944.17,2895.44,2927.91,2348688
2023-03-29,2976.29,3028.42,2931.89,2973.75,497919
2023-03-30,2948.4,2974.75,2909.11,2938.36,3913943
2023-03-31,3006.16,3011.08,2991.17,3000.79,2145039
2023-04-03,3000.31,3032.72,2947.77,2988.27,4677040
2023-04-04,2989.19,3021.49,2938.46,2983.53,3543506
2023-04-05,3064.87,3090.82,3018.4,3063.8,3619187
2023-04-06,3082.27,3115.86,3066.59,3097.37,3038808
2023-04-07,3053.61,3069.86,3034.53,3052.31,609302
2023-04-10,3006.96,3024.35,2995.97,3011.31,482170
2023-04-11,2885.3,2891.05,2863.21,2877.09,682892
2023-04-12,2816.51,2833.24,2789.45,2817.34,3469561
2023-04-13,2715.54,2750.21,2699.41,2732.35,2174692
2023-04-14,2779.3,2794.51,2747.51,2774.22,1088339
2023-04-17,2857.34,2901.19,2822.04,2847.53,303509
2023-04-18,2968.1,2979.24,2948.88,2969.87,2823056
2023-04-19,2915.33,2944.92,2890.4,2927.68,2595595
2023-04-20,2915.69,2923.63,2896.06,2910.18,4740214
2023-04-21,2951.91,3001.65,2921.49,2960.83,1279847
2023-04-24,2909.25,2966.21,2887.89,2925.43,4407314
2023-04-25,2964.37,2972.51,2957.79,2965.67,3165882
2023-04-26,2958.89,2982.85,2931.49,2957.7,1251599
2023-04-27,2970.84,2990.98,2953.7,2973.17,382834
2023-04-28,2905.48,2921.09,2860.07,2896.98,3472158
2023-05-01,2934.47,2946.67,2906.45,2931.98,892474
2023-05-02,2969.21,2995.58,2957.52,2973.11,2147353
2023-05-03,2986.67,2995.42,2961.04,2977.91,4411567
2023-05-04,2959.95,3007.0,2918.79,2959.97,1005647
2023-05-05,2970.07,3009.09,2951.73,2992.18,3769492
2023-05-08,3031.58,3039.36,3005.98,3020.16,123348
2023-05-09,2983.34,3022.35,2935.64,2971.93,2559674
2023-05-10,3017.51,3026.98,2997.25,3007.69,3160550
2023-05-11,3000.09,3030.92,2984.36,3000.8,340730
2023-05-12,3025.06,3053.19,3002.3,3028.09,261361
2023-05-15,3003.23,3020.67,2948.99,2986.35,1828462
2023-05-16,2994.59,3010.53,2986.67,2995.98,684751
2023-05-17,2968.79,2993.26,2957.08,2977.4,1242374
2023-05-18,3024.88,3048.1,3004.8,3025.12,2429738
2023-05-19,2961.72,2973.92,2930.29,2952.48,1451383
2023-05-22,2980.07,3020.35,2963.52,3003.97,2061222
2023-05-23,2933.35,2966.12,2925.14,2943.86,1013800
2023-05-24,2916.27,2932.28,2894.88,2911.16,4085608
2023-05-25,2973.43,2986.14,2949.83,2966.6,858084
2023-05-26,2958.32,2995.37,2948.77,2977.29,3472546
2023-05-29,2977.02,3000.92,2962.93,2982.8,2335481
2023-05-30,2968.1,2971.83,2955.21,2962.02,1901442
2023-05-31,3017.34,3050.63,2999.91,3032.4,2539934
2023-06-01,2962.22,2982.17,2932.55,2960.91,2712134
2023-06-02,2983.3,3011.95,2955.81,2985.41,3110878
2023-06-05,2990.92,3005.11,2954.03,2981.53,1088293
2023-06-06,2983.83,2999.78,2925.26,2970.83,3329346
2023-06-07,2993.79,3014.48,2960.92,2988.7,3672532
2023-06-08,2872.81,2887.38,2833.72,2857.54,2855683
2023-06-09,2743.29,2792.12,2728.74,2770.32,1089445
2023-06-12,2660.84,2671.66,2653.76,2665.09,1489309
2023-06-13,2511.59,2567.47,2496.84,2537.31,3695417
2023-06-14,2560.89,2584.58,2553.87,2569.33,2241258
2023-06-15,2595.08,2599.06,2587.36,2593.8,2875620
2023-06-16,2486.79,2516.71,2457.03,2494.28,4389459
2023-06-19,2486.76,2506.89,2473.58,2488.38,3936876
2023-06-20,2458.18,2473.54,2439.07,2460.05,311114
2023-06-21,2434.78,2449.88,2393.38,2430.31,4724582
2023-06-22,2438.12,2466.87,2416.42,2451.49,2569955
2023-06-23,2445.86,2469.35,2408.09,2434.32,3625797
2023-06-26,2418.33,2429.85,2410.75,2418.91,1784038
2023-06-27,2427.91,2443.11,2423.23,2433.16,2680842
2023-06-28,2368.9,2377.58,2339.48,2362.87,4253875
2023-06-29,2400.72,2438.75,2390.9,2405.93,3473174
2023-06-30,2416.84,2422.93,2392.75,2405.31,1410583
2023-07-03,2433.09,2461.31,2408.36,2434.94,2321981
2023-07-04,2413.28,2435.05,2378.3,2409.65,2973047
2023-07-05,2396.72,2409.21,2382.48,2394.64,314338
2023-07-06,2396.75,2436.77,2380.82,2405.27,2348295
2023-07-07,2381.51,2398.42,2364.67,2384.0,4606477
2023-07-10,2327.66,2368.21,2317.34,2343.39,830401
2023-07-11,2281.59,2307.39,2250.56,2268.1,4080211
2023-07-12,2267.65,2285.75,2260.39,2270.99,4973186
2023-07-13,2291.31,2324.86,2276.41,2305.57,1060894
2023-07-14,2322.64,2359.68,2312.62,2330.63,3869024
2023-07-17,2261.62,2267.46,2252.65,2261.27,3726014
2023-07-18,2295.52,2337.91,2269.9,2303.01,3959933
2023-07-19,2294.52,2316.72,2248.23,2292.37,1235102
2023-07-20,2294.11,2302.03,2271.32,2288.17,2836556
2023-07-21,2360.48,2377.38,2310.19,2340.17,350760
2023-07-24,2319.08,2331.83,2312.4,2322.84,3813977
2023-07-25,2297.94,2306.99,2289.66,2297.05,2542610
2023-07-26,2358.38,2372.32,2331.27,2356.29,947747
2023-07-27,2350.13,2377.6,2329.72,2360.35,174704
2023-07-28,2439.95,2495.2,2416.57,2458.62,2265103
2023-07-31,2409.03,2417.26,2400.47,2407.14,1260384
2023-08-01,2391.82,2411.26,2354.73,2384.09,4975308
2023-08-02,2291.96,2300.27,2277.81,2291.48,406515
2023-08-03,2243.86,2263.78,2235.85,2249.9,3404331
2023-08-04,2253.6,2279.42,2210.3,2242.7,4356975
2023-08-07,2217.77,2232.44,2202.83,2218.49,1041209
2023-08-08,2269.67,2282.36,2230.57,2265.75,3899540
2023-08-09,2300.67,2326.68,2290.18,2305.27,2617689
2023-08-10,2263.95,2293.35,2246.78,2270.06,4048523
2023-08-11,2256.99,2273.18,2251.9,2263.16,4722245
2023-08-14,2314.36,2343.82,2303.98,2328.75,120072
2023-08-15,2328.06,2334.51,2312.73,2323.3,1544777
2023-08-16,2336.87,2346.2,2318.3,2332.35,2063486
2023-08-17,2349.28,2358.95,2311.11,2331.5,1834230
2023-08-18,2388.34,2428.98,2374.18,2401.5,2271534
2023-08-21,2428.13,2439.22,2416.09,2426.76,3272686
2023-08-22,2423.96,2444.45,2378.35,2407.77,1329124
2023-08-23,2476.38,2501.17,2449.59,2473.0,4699614
2023-08-24,2529.37,2550.53,2514.27,2528.81,2186069
2023-08-25,2563.39,2582.37,2534.43,2566.54,1590978
2023-08-28,2560.38,2590.69,2545.07,2567.82,3558408
2023-08-29,2521.46,2558.63,2501.59,2520.24,3828705
2023-08-30,2535.19,2573.66,2499.05,2530.51,351950
2023-08-31,2534.97,2559.69,2498.55,2525.03,4535906
2023-09-01,2582.36,2610.73,2572.14,2595.64,2618213
2023-09-04,2596.42,2634.7,2575.11,2608.51,3911871
2023-09-05,2638.37,2678.04,2610.19,2642.59,1738352
2023-09-06,2680.55,2696.93,2672.23,2684.33,1283301
2023-09-07,2682.95,2695.91,2663.89,2683.5,3310737
2023-09-08,2621.42,2626.03,2611.7,2621.47,1342767
2023-09-11,2663.94,2679.11,2626.61,2651.71,4589790
2023-09-12,2732.19,2760.61,2699.19,2733.18,291373
2023-09-13,2733.6,2758.38,2717.12,2741.13,4852635
2023-09-14,2731.92,2737.72,2709.23,2720.18,1098221
2023-09-15,2778.61,2799.22,2737.33,2769.51,653363
2023-09-18,2712.2,2742.74,2681.53,2712.08,4596674
2023-09-19,2705.35,2763.05,2689.51,2729.54,787814
2023-09-20,2771.13,2785.28,2750.94,2762.74,830858
2023-09-21,2757.27,2773.58,2712.92,2739.13,539127
2023-09-22,2762.28,2769.38,2757.6,2763.77,4746977
2023-09-25,2659.34,2683.53,2646.4,2661.52,1790797
2023-09-26,2754.87,2780.07,2735.14,2749.68,1438310
2023-09-27,2739.69,2768.82,2719.1,2748.42,2267988
