datetime,Open,High,Low,Close,Volume
2022-04-11,36830.09,37477.8,36642.73,37209.45,3327568
2022-04-12,37859.24,38131.89,37177.08,37729.39,2654729
2022-04-13,37265.78,37417.38,36724.22,37023.06,3466066
2022-04-14,36418.46,36595.28,36332.34,36452.28,627799
2022-04-15,36844.25,37018.03,36466.84,36831.06,1566330
2022-04-18,37442.48,37777.58,37155.57,37378.41,3299416
2022-04-19,36930.59,37291.91,36244.06,36794.01,2806578
2022-04-20,37273.94,37523.12,37093.58,37282.63,1889311
2022-04-21,37233.09,37405.1,37171.52,37293.87,2690415
2022-04-22,37152.51,37493.11,36910.54,37208.1,1737316
2022-04-25,37225.53,37461.36,36338.6,36919.06,1114179
2022-04-26,37255.01,37374.69,37003.0,37196.1,1676874
2022-04-27,36318.93,36759.5,35936.07,36351.26,4003671
2022-04-28,35197.77,35587.04,34930.93,35232.87,4905691
2022-04-29,36501.25,36606.86,36364.62,36519.42,3657096
2022-05-02,36063.26,36348.12,35988.22,36130.68,3677431
2022-05-03,36204.2,37027.34,35952.53,36648.95,2945362
2022-05-04,36502.07,36766.85,35901.93,36346.28,735727
2022-05-05,35764.95,35926.45,35585.01,35793.5,3736507
2022-05-06,35812.11,36310.18,35455.21,35734.97,4321138
2022-05-09,34480.24,34628.43,34339.62,34544.28,3282637
2022-05-10,34452.71,34897.58,34104.28,34465.97,921063
2022-05-11,35263.63,35426.95,35117.06,35274.97,3483007
2022-05-12,35266.63,35616.63,35172.28,35406.42,878373
2022-05-13,35064.02,35909.73,34739.68,35304.65,3635076
2022-05-16,34872.74,35123.83,34564.1,34896.8,290236
2022-05-17,34865.39,34998.12,34582.22,34738.07,3767658
2022-05-18,34906.89,35067.25,34528.67,34787.62,2423873
2022-05-19,34388.91,34815.6,34022.07,34311.35,1092596
2022-05-20,34539.46,34732.19,33920.56,34449.66,4987397
2022-05-23,33901.63,34066.33,33495.8,33806.91,3479683
2022-05-24,33622.29,33765.97,33428.57,33625.69,645068
2022-05-25,33668.61,33854.37,33582.68,33715.53,403349
2022-05-26,32914.22,33491.07,32600.31,33125.96,4772517
2022-05-27,33717.81,34140.23,33515.96,33897.62,2344646
2022-05-30,33497.36,33829.15,33364.98,33617.45,2238899
2022-05-31,33775.61,33820.8,33611.27,33724.37,997461
2022-06-01,33426.43,33565.25,33350.9,33426.71,1464001
2022-06-02,33927.58,34112.36,33495.58,33796.15,158371
2022-06-03,33057.07,33244.91,32858.97,33066.43,112470
2022-06-06,32814.92,33164.46,32632.8,32860.98,3694601
2022-06-07,32691.21,32942.89,32493.38,32731.43,3683856
2022-06-08,32054.05,32237.69,31797.41,32010.4,4332562
2022-06-09,32521.63,32652.3,32425.58,32533.37,4692723
2022-06-10,33780.86,34507.73,33322.14,33930.9,1593476
2022-06-13,34439.27,34705.29,34023.02,34286.13,4043300
2022-06-14,34685.78,34894.89,34576.63,34709.44,484217
2022-06-15,35414.6,35628.57,35035.14,35246.81,4094790
2022-06-16,35332.27,35400.68,35154.5,35295.89,137664
2022-06-17,34993.56,35075.32,34888.2,34958.02,4069276
2022-06-20,34863.81,35160.02,34789.72,34978.28,3742671
2022-06-21,37630.28,37821.88,37015.85,37349.61,1949617
2022-06-22,36834.57,36948.78,36795.33,36862.33,535810
2022-06-23,36724.18,36772.41,36608.16,36706.73,1471370
2022-06-24,36994.48,37192.46,36890.79,37034.49,2679659
2022-06-27,36906.55,37304.05,36690.74,36907.96,381157
2022-06-28,37366.73,37649.51,37135.94,37414.22,3107198
2022-06-29,37236.87,37615.18,36707.27,36994.41,1216581
2022-06-30,36545.15,36840.38,36102.63,36515.05,2941738
2022-07-01,37290.95,37513.44,36798.77,37060.54,4225376
2022-07-04,36822.61,37460.06,36598.79,37077.0,2234279
2022-07-05,37790.83,38330.8,37578.24,37851.71,3655010
2022-07-06,36472.15,36777.46,36018.65,36541.69,2048205
2022-07-07,37192.26,37333.68,36790.96,37099.97,3902241
2022-07-08,38325.67,38678.62,38038.22,38310.56,2517513
2022-07-11,37601.56,37701.85,37208.6,37447.85,436832
2022-07-12,36934.43,37137.82,36820.76,37006.69,3205243
2022-07-13,36397.6,36638.76,36287.5,36491.04,4547517
2022-07-14,35760.94,36077.35,35547.52,35824.0,3024019
2022-07-15,36001.7,36264.04,35007.25,35657.03,1247220
2022-07-18,35662.01,35775.55,35487.1,35631.56,3709113
2022-07-19,36561.9,36898.42,36396.99,36691.7,4410415
2022-07-20,37126.76,37313.71,36815.03,37009.61,3212504
2022-07-21,37148.35,37321.7,37067.25,37249.03,3409351
2022-07-22,37291.02,37570.37,37204.99,37399.59,4687571
2022-07-25,37399.35,37892.62,37250.62,37543.35,335726
2022-07-26,39047.95,39390.13,38933.89,39235.61,2825136
2022-07-27,38861.47,39597.12,38514.88,38994.27,1014643
2022-07-28,38202.19,38729.93,37715.47,38200.28,4877301
2022-07-29,38215.85,38870.18,37438.09,38145.58,1852368
2022-08-01,39076.23,39203.62,38903.44,39056.63,3958892
2022-08-02,38587.2,38952.94,37968.85,38317.67,2198593
2022-08-03,39236.03,39479.94,38880.93,39281.09,2237218
2022-08-04,38652.09,38887.76,38485.05,38664.03,728108
2022-08-05,37901.91,38356.01,37537.49,37949.58,3634474
2022-08-08,38820.7,39235.25,38550.39,38786.25,1727435
2022-08-09,37883.99,38350.36,37729.36,37982.92,4566381
2022-08-10,37562.57,37751.62,36867.47,37297.49,1981720
2022-08-11,37811.01,38122.9,37265.65,37610.82,1618715
2022-08-12,37542.12,37711.4,37460.96,37585.26,3975011
2022-08-15,37367.1,37481.85,37275.99,37386.47,976129
2022-08-16,36830.69,37093.41,36432.13,36800.55,4683052
2022-08-17,38224.06,38700.15,37996.8,38272.38,1774380
2022-08-18,36170.68,36536.69,35813.46,36213.22,2098356
2022-08-19,36154.6,36727.67,35915.17,36442.62,4441259
2022-08-22,36320.46,36421.74,36224.59,36286.96,3127661
2022-08-23,35030.98,35858.36,34642.14,35246.19,1303326
2022-08-24,35270.11,35567.49,34999.97,35240.91,3195854
2022-08-25,36380.21,36537.58,36000.27,36385.94,3062511
2022-08-26,36599.11,36668.44,36414.49,36531.62,2246419
2022-08-29,36481.53,36725.83,35869.5,36152.33,3753609
2022-08-30,35940.83,36080.04,35580.79,35756.0,3062788
2022-08-31,36158.38,36683.1,35806.97,36188.81,4903011
2022-09-01,35993.95,36352.69,35820.49,36075.35,3303630
2022-09-02,36456.0,36586.56,36066.87,36367.45,4124928
2022-09-05,36152.87,36331.6,35974.51,36182.32,2811211
2022-09-06,35702.54,35974.58,35390.4,35644.14,3270222
2022-09-07,36038.28,36392.12,35866.83,36196.34,3788378
2022-09-08,36577.22,36857.02,36379.5,36672.28,4545512
2022-09-09,37297.79,37502.12,36935.12,37328.09,4830623
2022-09-12,37317.61,37469.74,36783.36,37112.19,4444733
2022-09-13,37689.05,38017.9,37416.32,37766.84,3777298
2022-09-14,37617.67,37904.72,37082.51,37520.46,4402604
2022-09-15,37169.78,37380.47,36876.8,37159.55,4399829
2022-09-16,35927.81,36158.73,35292.82,35827.88,1971368
2022-09-19,35566.71,35709.65,35277.32,35474.27,960438
2022-09-20,35908.32,36096.53,35288.5,35606.11,2669632
2022-09-21,35591.11,35865.05,35315.18,35593.76,4456772
2022-09-22,36668.82,37036.4,36408.78,36667.62,3922763
2022-09-23,35173.12,35410.26,34934.64,35253.63,4789806
2022-09-26,35052.71,35262.65,34704.78,34981.82,1060340
2022-09-27,34152.8,34507.96,34005.22,34307.02,3866902
2022-09-28,35035.3,35448.34,34702.79,35082.31,4281704
2022-09-29,35524.04,35792.39,35016.29,35433.69,2810935
2022-09-30,35475.65,35559.29,35285.78,35400.55,4703002
2022-10-03,35852.25,36058.36,35482.61,35766.91,4132688
2022-10-04,36085.41,36532.6,35970.09,36188.31,4764341
2022-10-05,36257.67,36477.48,35928.41,36198.26,2811070
2022-10-06,34892.46,35158.82,34776.83,34989.19,2992669
2022-10-07,34988.1,35272.1,34578.53,35033.06,3574471
2022-10-10,35526.97,36038.92,34937.28,35490.31,1662792
2022-10-11,36263.92,36605.16,35957.04,36258.75,2297485
2022-10-12,35777.28,36199.56,35048.87,35629.82,3269646
2022-10-13,35022.64,35652.06,34829.16,35309.53,3107622
2022-10-14,36001.6,36094.6,35707.88,35981.94,242648
2022-10-17,35189.45,35651.72,34992.15,35403.58,1760002
2022-10-18,34192.93,34352.78,33678.6,34159.92,923784
2022-10-19,33974.73,34182.97,33823.1,33993.29,537819
2022-10-20,34542.5,34823.08,34262.64,34517.92,1056202
2022-10-21,35155.66,35491.14,34695.67,34956.77,2221485
2022-10-24,35174.17,35268.74,34805.3,34979.8,1687461
2022-10-25,33867.43,34656.67,33540.1,34106.43,2475285
2022-10-26,33903.43,34114.3,33776.75,33911.75,2319312
2022-10-27,34264.72,34822.8,34085.26,34431.26,1008915
2022-10-28,33756.62,34189.3,33612.45,33904.38,1003021
2022-10-31,34556.59,34864.68,34358.7,34676.26,1974987
2022-11-01,35703.63,35922.02,35573.5,35679.62,2286270
2022-11-02,35604.29,35756.78,35231.86,35502.53,4256997
2022-11-03,35145.0,35529.69,34569.27,35010.45,1028673
2022-11-04,35643.85,35702.44,35422.69,35577.37,4933758
2022-11-07,35486.85,35689.79,35321.38,35464.08,4891588
2022-11-08,34394.18,34510.88,34298.74,34379.02,4098198
2022-11-09,34229.08,34369.89,34167.21,34262.9,4196034
2022-11-10,34229.43,34844.99,33702.14,34331.94,3636212
2022-11-11,34627.34,34925.91,34487.97,34706.99,3531555
2022-11-14,35060.48,35427.9,34948.92,35240.21,1760904
2022-11-15,34355.5,34821.4,34230.21,34495.23,2426111
2022-11-16,34589.88,34934.07,34358.75,34560.1,1860710
2022-11-17,34284.48,34624.67,34153.94,34446.24,4121610
2022-11-18,34068.91,34652.01,33801.83,34153.5,3767762
2022-11-21,34009.96,34147.04,33821.75,33985.1,1418110
2022-11-22,34106.51,34209.2,33841.41,34029.27,4315092
2022-11-23,34827.71,34925.67,34523.14,34713.05,3983347
2022-11-24,34733.63,34963.56,34458.13,34761.73,2899236
2022-11-25,34217.64,34483.42,33800.01,34197.25,1944847
2022-11-28,33606.91,33783.8,33484.99,33587.71,373646
2022-11-29,34098.07,34424.2,33981.65,34192.91,4611912
2022-11-30,33106.03,33404.47,33004.38,33192.15,3280592
2022-12-01,33502.24,33738.09,33026.48,33315.58,2621523
2022-12-02,33226.2,33444.48,33048.75,33289.93,1740290
2022-12-05,33070.95,33148.15,32995.29,33093.58,4833528
2022-12-06,33134.89,33440.45,32680.36,33065.46,836090
2022-12-07,33384.69,33505.78,33342.09,33396.77,1518466
2022-12-08,33566.79,33633.64,33359.53,33521.28,2444170
2022-12-09,33930.82,34348.87,33750.7,34137.42,1881683
2022-12-12,33852.54,34501.37,33451.92,33960.25,3592548
2022-12-13,33340.38,33497.21,33267.57,33380.31,1641075
2022-12-14,33849.03,33973.47,33599.89,33827.41,3544454
2022-12-15,34022.12,34315.45,33786.8,34050.14,312900
2022-12-16,34322.02,34589.9,34230.47,34413.84,3850781
2022-12-19,34729.17,34989.07,34535.92,34770.07,3387841
2022-12-20,35874.13,36427.36,35576.69,35985.52,2328337
2022-12-21,35948.66,36015.24,35773.18,35895.47,442359
2022-12-22,36293.27,36611.19,36173.25,36374.42,1293122
2022-12-23,37880.53,38044.47,37424.82,37707.52,1133796
2022-12-26,36820.48,37168.52,36713.4,36953.89,2990748
2022-12-27,36444.78,36819.3,35981.0,36277.86,4092878
2022-12-28,35478.3,35677.79,35370.88,35579.2,2450857
2022-12-29,34171.25,34686.24,33654.74,34122.87,2157154
2022-12-30,33949.18,34078.44,33559.51,33824.11,2109722
2023-01-02,34643.69,35153.72,34313.86,34774.55,4832286
2023-01-03,34296.29,34866.6,33860.17,34300.5,4811559
2023-01-04,35210.62,35537.72,34649.38,35120.32,2531960
2023-01-05,34811.55,35228.56,34640.07,35045.33,4881157
2023-01-06,34736.11,35287.61,34326.66,34743.53,4102503
2023-01-09,33288.35,33504.03,33099.38,33268.74,3479520
2023-01-10,33079.14,33356.64,32670.48,33113.62,2687166
2023-01-11,32703.2,32978.92,32452.3,32721.99,1395933
2023-01-12,32547.55,32685.96,32287.99,32420.88,3896332
2023-01-13,32660.59,32776.81,32409.35,32640.33,4710885
2023-01-16,32443.92,32627.33,31935.16,32328.82,1745070
2023-01-17,32710.91,33096.62,32555.15,32791.05,3424472
2023-01-18,32632.88,32835.73,32542.9,32677.05,2718212
2023-01-19,32401.3,33081.04,32197.46,32675.2,1637711
2023-01-20,32271.51,32343.85,32067.99,32155.28,1865538
2023-01-23,31770.26,31971.78,31530.16,31740.61,1392110
2023-01-24,31399.14,31896.23,31082.2,31500.26,2779922
2023-01-25,32916.67,33149.05,32018.99,32608.98,2395987
2023-01-26,32327.34,32688.08,31912.92,32246.78,4990602
2023-01-27,33959.43,34275.42,33681.09,33890.37,4192792
2023-01-30,33526.15,33615.29,33266.33,33412.03,3588197
2023-01-31,33049.95,33252.02,32938.52,33087.21,615855
2023-02-01,32412.45,32507.9,32067.27,32272.5,3141061
2023-02-02,32494.22,33158.54,32297.52,32810.14,513252
2023-02-03,32784.37,33244.85,32310.44,32873.09,3731550
2023-02-06,31926.18,32407.34,31782.97,32160.98,2473607
2023-02-07,31959.17,32092.09,31834.52,31969.29,768210
2023-02-08,32360.0,32487.01,32254.06,32350.37,850162
2023-02-09,31933.57,32097.94,31888.19,32009.35,1900498
2023-02-10,32482.12,32645.0,31945.12,32324.86,3026001
2023-02-13,33296.57,33656.15,32753.56,33208.99,4889541
2023-02-14,33085.28,33652.66,32850.26,33261.15,971470
2023-02-15,33400.82,33677.26,33092.4,33322.87,4385268
2023-02-16,33625.99,33699.01,33460.18,33531.42,2743679
2023-02-17,33371.16,33742.11,33139.41,33519.32,453053
2023-02-20,34180.41,34288.71,34094.41,34177.74,4296294
2023-02-21,34190.37,34474.33,33860.16,34216.05,1919978
2023-02-22,35080.08,35333.2,34494.76,34871.8,154359
2023-02-23,35213.45,35682.18,34876.67,35362.59,4725017
2023-02-24,33848.59,34016.01,33681.51,33912.54,2021637
2023-02-27,34264.62,34619.85,34109.73,34433.34,4460928
2023-02-28,34197.14,34419.68,34130.98,34268.2,3332991
2023-03-01,34083.43,34288.37,33657.24,33979.02,4825551
2023-03-02,35179.99,35289.1,35058.99,35156.74,2264171
2023-03-03,35674.63,35953.28,35222.3,35602.32,1645607
2023-03-06,34799.84,35401.81,34372.49,34812.86,213465
2023-03-07,35594.49,35852.9,35382.78,35590.31,1029122
2023-03-08,35216.26,35590.57,35117.9,35391.76,3068482
2023-03-09,34380.04,34951.89,33886.96,34405.97,2490270
2023-03-10,33986.79,34125.54,33627.78,33842.38,844282
2023-03-13,33157.44,33685.44,32863.26,33279.87,1388796
2023-03-14,32087.96,32603.59,31759.28,32098.67,4455666
2023-03-15,32158.3,32579.51,31913.7,32287.23,1047063
2023-03-16,32175.94,32632.67,31974.09,32204.86,3546155
2023-03-17,32063.54,32276.41,31378.61,31870.81,1537219
2023-03-20,31606.57,31857.49,31442.23,31683.21,938449
2023-03-21,32578.85,32637.04,32520.49,32576.51,1593288
2023-03-22,31933.38,32125.75,31558.37,31824.38,2308882
2023-03-23,31581.52,31876.22,31373.57,31535.12,2759449
2023-03-24,32119.64,32449.89,31898.92,32053.5,4815487
2023-03-27,32409.3,32555.93,32204.07,32414.85,169884
2023-03-28,32240.41,32491.98,31496.01,32109.08,3054359
2023-03-29,32066.7,32474.44,31873.21,32173.7,3015024
2023-03-30,31999.05,32186.27,31739.71,31948.98,4889092
2023-03-31,31890.92,32021.24,31741.68,31882.81,576193
2023-04-03,32070.19,32148.64,31979.71,32077.45,3213717
2023-04-04,32772.06,32990.83,32348.21,32699.28,4742721
2023-04-05,32067.74,32461.17,31813.15,32110.92,1616131
2023-04-06,31667.88,31752.13,31406.42,31550.21,3222272
2023-04-07,31335.25,31684.28,30830.51,31434.96,119831
2023-04-10,31224.24,31866.35,31036.83,31377.21,3606031
2023-04-11,31457.89,32188.28,31030.57,31609.27,4686403
2023-04-12,32239.82,32388.13,32187.38,32319.46,4264341
2023-04-13,32392.0,32552.84,32107.39,32369.17,4160284
2023-04-14,32399.33,32573.81,32127.75,32360.74,4035194
2023-04-17,32658.06,32928.92,32574.41,32806.81,3098698
2023-04-18,33053.02,33321.59,32844.53,33060.3,2668316
2023-04-19,32792.96,33360.7,32465.03,32921.35,3342894
2023-04-20,32017.87,32376.44,31705.68,32041.34,3610158
2023-04-21,32171.63,32592.71,31946.31,32369.33,4299975
2023-04-24,32808.52,33114.13,32719.56,32883.87,4104188
2023-04-25,33559.25,34021.89,33397.54,33636.94,1565764
2023-04-26,33133.63,33351.62,32975.52,33183.59,2247228
2023-04-27,33601.77,33786.69,33462.61,33656.82,899406
2023-04-28,33496.56,33926.66,33155.89,33545.86,3043709
2023-05-01,33494.84,34048.08,33343.46,33723.68,172637
2023-05-02,33872.25,34235.29,33428.33,33782.0,2151492
2023-05-03,33129.99,33606.28,32918.78,33368.12,2932747
2023-05-04,32733.08,33226.42,32274.59,32780.19,293811
2023-05-05,32930.61,33205.43,32515.6,32761.23,3788137
2023-05-08,32741.88,32883.71,32657.49,32772.83,2962730
2023-05-09,31813.47,32413.18,31649.99,32156.82,4049429
2023-05-10,32005.64,32107.76,31678.28,31894.58,2773524
2023-05-11,31212.96,31445.75,31118.48,31265.32,1725042
2023-05-12,30496.95,30880.34,30269.19,30575.88,626413
2023-05-15,30415.51,30803.15,30055.06,30440.45,192129
2023-05-16,29345.18,29788.42,28810.57,29293.66,202863
2023-05-17,30021.77,30185.38,29851.11,29982.7,1650215
2023-05-18,30097.79,30211.98,30008.47,30150.78,4888364
2023-05-19,29716.04,29893.37,29443.09,29621.5,1904682
2023-05-22,29468.69,29677.64,29388.3,29530.95,135723
2023-05-23,30365.28,30452.28,30224.03,30341.36,4944627
2023-05-24,29553.7,29711.88,29495.7,29608.38,2761210
2023-05-25,29409.63,29536.91,29263.16,29348.86,534117
2023-05-26,30346.38,30667.77,30252.93,30416.13,1396154
2023-05-29,31167.88,31407.07,30666.1,31109.86,2974368
2023-05-30,30542.45,30637.32,30501.2,30576.32,1127603
2023-05-31,30926.35,31146.82,30863.39,30974.88,3575066
2023-06-01,31595.84,31921.58,31292.5,31592.1,1114519
2023-06-02,30714.63,30954.45,30413.88,30728.53,3744240
2023-06-05,31151.31,31424.03,30846.8,31151.61,4403781
2023-06-06,30752.41,30863.56,30667.25,30766.95,3263020
2023-06-07,30503.3,30734.76,30322.68,30569.17,4801075
2023-06-08,31072.19,31351.25,30538.3,31069.59,799435
2023-06-09,30730.51,30815.25,30557.55,30726.8,2117396
2023-06-12,30479.19,30613.69,30372.96,30528.59,2057286
2023-06-13,30748.4,30871.91,30634.36,30746.06,4647288
2023-06-14,30229.82,30439.8,30167.69,30347.23,3196008
2023-06-15,30578.89,30880.19,30229.98,30510.4,2122768
2023-06-16,30880.88,31163.41,30575.95,30811.71,2324604
2023-06-19,31182.48,31564.1,30881.95,31222.2,2354761
2023-06-20,32255.94,32305.7,32119.22,32222.66,3616331
2023-06-21,32226.63,32449.74,31962.65,32247.79,271246
2023-06-22,31763.31,32094.42,31500.91,31895.23,3322244
2023-06-23,31122.11,31408.96,30956.04,31252.58,2706579
2023-06-26,31628.19,31865.91,31316.07,31628.12,2648091
2023-06-27,31220.94,31613.84,30649.01,31186.99,3219661
2023-06-28,31150.85,31355.32,30666.51,31018.6,4056695
2023-06-29,31685.95,31942.96,31252.08,31635.56,622420
2023-06-30,31432.13,31703.55,31057.14,31467.46,2452698
2023-07-03,32023.9,32111.84,31925.64,31985.8,2042815
2023-07-04,31866.17,31931.65,31606.78,31723.32,4210854
2023-07-05,31099.15,31659.55,30935.5,31331.14,1917516
2023-07-06,31602.42,31721.57,31550.72,31629.52,173216
2023-07-07,31208.93,31321.38,31082.26,31179.66,293304
2023-07-10,31786.87,31916.69,31752.11,31850.68,2676097
2023-07-11,31919.89,32599.8,31587.98,32070.44,2439730
2023-07-12,32738.98,33112.24,32215.75,32616.64,396955
2023-07-13,33567.23,33681.36,33130.29,33338.11,1462455
2023-07-14,32721.37,33088.19,32600.37,32843.95,3582422
2023-07-17,33627.54,33791.08,33211.4,33426.44,451641
2023-07-18,32778.95,33068.32,32679.31,32914.29,1520092
2023-07-19,33146.91,33360.07,33062.13,33211.63,553022
2023-07-20,33385.09,33543.69,33010.74,33320.03,2403902
2023-07-21,33238.77,33580.87,33002.65,33319.56,2847729
2023-07-24,32876.52,33108.01,32530.57,32847.49,990521
2023-07-25,33852.16,34055.47,33676.58,33793.46,1126249
2023-07-26,33740.01,33896.25,33148.99,33544.06,602859
2023-07-27,34123.82,34500.92,33975.13,34210.41,4429662
2023-07-28,33733.63,34269.19,33536.24,33857.62,2249838
2023-07-31,32657.25,33247.13,32370.91,32891.7,3866691
2023-08-01,32757.87,33122.35,32313.44,32760.42,3463519
2023-08-02,32416.48,32570.09,32096.71,32321.65,422349
2023-08-03,32513.62,32732.25,31869.19,32212.16,173771
2023-08-04,32251.05,32518.75,31937.93,32281.27,3507991
2023-08-07,31902.63,32266.06,31764.22,32030.1,3072920
2023-08-08,31440.3,31585.9,31052.07,31344.38,441600
2023-08-09,31796.5,31915.82,31593.23,31740.11,2429531
2023-08-10,32097.08,32657.44,31956.9,32268.3,4520556
2023-08-11,31831.81,32140.12,31727.73,31931.29,4186583
2023-08-14,31470.21,31653.6,30907.6,31292.89,2862304
2023-08-15,30726.7,31593.21,30506.1,31062.89,936997
2023-08-16,30269.22,30527.34,30094.76,30312.29,269154
2023-08-17,30059.3,30633.62,29870.35,30208.03,1944958
2023-08-18,29773.15,29974.05,29488.06,29794.83,2590813
2023-08-21,30533.99,30862.04,30426.85,30673.59,3070049
2023-08-22,30599.29,30825.69,30252.75,30473.39,1486553
2023-08-23,30523.89,30612.0,30487.71,30544.21,1749911
2023-08-24,30910.69,31119.21,30778.69,30981.53,1556753
2023-08-25,31519.86,31608.64,31318.43,31415.36,3786726
2023-08-28,31784.88,32033.3,31147.31,31545.24,3380826
2023-08-29,32126.38,32314.45,31616.64,32025.25,2453667
2023-08-30,31956.99,32130.86,31746.02,32012.5,236651
2023-08-31,32717.18,33435.88,32530.41,32879.92,334521
2023-09-01,32247.33,32365.96,32159.95,32258.56,1022309
2023-09-04,33099.04,33342.1,32932.05,33167.56,2143551
2023-09-05,34062.83,34165.94,33960.95,34044.73,2163665
2023-09-06,33796.63,33915.93,33403.43,33666.61,4367328
2023-09-07,34115.61,34290.18,33784.01,33995.17,1356972
2023-09-08,33685.67,33930.97,33469.37,33682.0,4034681
2023-09-11,33956.88,34177.81,33853.39,34011.46,1843535
2023-09-12,33933.57,34081.28,33596.59,33785.59,2622278
2023-09-13,33333.54,34022.97,33053.95,33478.71,1934475
2023-09-14,32683.84,33169.71,32167.26,32716.41,4632471
2023-09-15,33249.06,33727.54,32950.14,33255.37,557367
2023-09-18,31961.44,32206.69,31879.35,32043.41,4984281
2023-09-19,32675.73,32764.25,32567.91,32667.47,3840231
2023-09-20,33024.97,33465.22,32479.07,33037.1,4422627
2023-09-21,34564.62,34742.99,34257.25,34431.98,1027315
2023-09-22,34316.5,34570.65,34101.43,34319.71,3980774
2023-09-25,33341.97,33610.64,33128.1,33357.65,4950380
2023-09-26,33226.82,33706.45,32925.53,33212.84,3964119
2023-09-27,32838.55,33176.14,32697.42,32865.57,608560
